Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.468s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.000	0.813	0.000	0.000	0.000	0.871	0.989	0.777	0.989	0.000	0.000	0.224	0.259	0.000	0.000	0.000	0.671	0.436	0.989	0.000	0.236	0.989	0.730	0.000	0.000	0.801	0.989	0.000	0.000	0.000	0.000	0.000	0.765	0.000	0.000
62.000	0.000	0.000	0.506	0.000	0.000	0.000	0.577	1.001	0.671	1.001	0.000	0.000	0.577	0.930	0.000	0.000	0.000	0.671	0.777	1.001	0.000	0.342	1.001	0.871	0.000	0.000	0.624	1.001	0.000	0.000	0.000	0.000	0.000	1.025	0.000	0.000
63.000	0.000	0.000	0.871	0.000	0.000	0.000	0.636	1.001	0.848	1.001	0.000	0.000	0.742	0.683	0.000	0.000	0.000	0.907	0.883	1.001	0.000	0.671	1.001	1.072	0.000	0.000	1.166	1.001	0.000	0.000	0.000	0.000	0.000	0.860	0.000	0.000
64.000	0.000	0.000	0.777	0.000	0.000	0.000	0.506	1.001	0.824	1.001	0.000	0.000	0.424	0.400	0.000	0.000	0.000	0.659	0.883	1.001	0.000	1.142	1.001	0.883	0.000	0.000	0.777	1.001	0.000	0.000	0.000	0.000	0.000	0.730	0.000	0.000
65.000	0.000	0.000	0.612	0.000	0.000	0.000	0.518	1.001	0.919	1.001	0.000	0.000	0.459	0.353	0.000	0.000	0.000	0.636	0.883	1.001	0.000	0.836	1.001	0.848	0.000	0.000	1.013	1.001	0.000	0.000	0.000	0.000	0.000	1.130	0.000	0.000
66.000	0.000	0.000	0.695	0.000	0.000	0.000	1.048	1.001	0.601	1.001	0.000	0.000	0.412	1.295	0.000	0.000	0.000	0.836	0.624	1.001	0.000	0.977	1.001	0.801	0.000	0.000	0.836	1.001	0.000	0.000	0.000	0.000	0.000	0.860	0.000	0.000
67.000	0.000	0.000	0.601	0.000	0.000	0.000	0.789	1.001	0.836	1.001	0.000	0.000	0.318	0.742	0.000	0.000	0.000	0.683	1.072	1.001	0.000	0.765	1.001	1.072	0.000	0.000	0.624	1.001	0.000	0.000	0.000	0.000	0.012	0.919	0.000	0.000
68.000	0.000	0.000	0.565	0.000	0.000	0.000	0.895	1.001	0.789	1.001	0.000	0.000	0.259	0.883	0.000	0.000	0.000	0.553	0.730	1.001	0.000	1.060	1.001	0.754	0.000	0.000	0.824	1.001	0.000	0.000	0.000	0.000	0.012	0.871	0.000	0.000
69.000	0.000	0.000	0.153	0.000	0.000	0.000	1.001	1.001	0.259	1.001	0.000	0.000	0.942	0.247	0.000	0.000	0.000	0.306	0.813	1.001	0.000	0.836	1.001	0.954	0.000	0.000	0.730	1.001	0.000	0.000	0.000	0.000	0.047	0.989	0.000	0.000
70.000	0.000	0.000	0.000	0.000	0.000	0.000	0.848	1.001	0.035	1.001	0.000	0.000	0.377	0.271	0.000	0.000	0.000	0.718	0.742	1.001	0.000	0.860	1.001	0.707	0.000	0.000	0.824	1.001	0.000	0.000	0.000	0.000	0.000	0.754	0.000	0.000
71.000	0.000	0.000	0.153	0.000	0.000	0.000	0.836	1.001	0.601	1.001	0.000	0.000	0.447	0.659	0.000	0.000	0.000	0.389	0.777	1.001	0.000	0.659	1.001	0.777	0.000	0.000	0.589	1.001	0.000	0.224	0.000	0.000	0.000	0.895	0.330	0.294
