Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.416s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.989	0.553	0.294	0.636	0.377	0.377	0.919	0.695	0.000	0.989	0.000	0.000	0.130	0.989	0.047	0.000	0.612	0.224	0.000	0.471	0.436	0.153	0.989	0.565	0.118	0.283	0.989	0.047	0.330	0.954	0.000	0.000	0.459	0.000	0.813	0.989
62.000	1.001	0.919	0.718	0.177	0.024	0.071	0.883	0.895	0.071	1.001	0.000	0.000	0.024	1.001	0.389	0.035	0.624	0.200	0.000	0.483	0.330	0.648	1.001	0.577	0.000	0.012	1.001	0.059	0.188	0.565	0.000	0.000	0.483	0.000	0.942	1.001
63.000	1.001	0.907	0.589	0.283	0.165	0.271	1.048	0.294	0.259	1.001	0.000	0.000	0.200	1.001	0.318	0.118	0.247	0.141	0.106	0.977	0.671	0.259	1.001	0.695	0.071	0.118	1.001	0.035	0.471	1.189	0.000	0.000	0.506	0.047	0.966	1.001
64.000	1.001	1.036	0.907	0.471	0.094	0.024	1.036	0.565	0.212	1.001	0.000	0.000	0.306	1.001	0.283	0.412	0.671	0.306	0.071	0.636	0.353	0.377	1.001	0.365	0.012	0.153	1.001	0.165	0.000	0.989	0.000	0.035	0.177	0.212	0.801	1.001
65.000	1.001	0.895	0.565	0.412	0.094	0.047	0.930	0.153	0.412	1.001	0.000	0.000	0.377	1.001	0.141	0.400	0.271	0.012	0.141	0.424	0.542	0.589	1.001	0.412	0.000	0.106	1.001	0.342	0.836	0.895	0.000	0.012	0.365	0.200	0.777	1.001
66.000	1.001	0.765	0.553	0.612	0.412	0.082	0.695	0.648	0.283	1.001	0.000	0.000	0.577	1.001	0.542	0.177	0.342	0.259	0.283	0.424	0.283	0.212	1.001	0.577	0.012	0.071	1.001	0.271	0.459	0.754	0.000	0.106	0.553	0.094	1.083	1.001
67.000	1.001	1.072	1.013	0.306	0.024	0.141	1.060	0.188	0.389	1.001	0.000	0.000	0.436	1.001	0.283	0.424	0.342	0.294	0.224	0.506	0.636	0.424	1.001	0.671	0.000	0.059	1.001	0.177	0.271	1.013	0.000	0.000	0.424	0.082	0.977	1.001
68.000	1.001	1.048	0.730	0.271	0.224	0.141	0.954	0.459	0.094	1.001	0.000	0.000	0.424	1.001	0.294	0.306	0.436	0.271	0.236	0.318	0.306	0.224	1.001	0.365	0.000	0.000	1.001	0.283	0.353	0.907	0.000	0.000	0.447	0.106	1.001	1.001
69.000	1.001	0.659	0.530	0.459	0.236	0.024	0.271	0.389	0.412	1.001	0.000	0.000	0.483	1.001	0.542	0.342	0.306	0.200	0.306	0.224	0.530	0.353	1.001	0.871	0.012	0.271	1.001	0.188	0.271	0.860	0.047	0.012	0.082	0.165	0.695	1.001
70.000	1.001	0.801	0.718	0.389	0.118	0.165	1.401	0.412	0.106	1.001	0.000	0.000	0.459	1.001	0.518	0.024	0.459	0.271	0.247	0.283	0.648	0.106	1.001	0.718	0.047	0.047	1.001	0.212	0.589	0.942	0.024	0.035	0.518	0.094	1.119	1.001
71.000	1.001	1.213	1.083	0.353	0.035	0.012	0.589	0.671	0.342	1.001	0.000	0.000	0.624	1.001	0.047	0.082	0.506	0.165	0.389	0.377	0.459	0.612	1.001	0.436	0.000	0.071	1.001	0.165	0.483	1.001	0.082	0.082	0.742	0.000	0.836	1.001
72.000	1.001	0.742	0.801	0.577	0.247	0.130	1.036	0.483	0.130	1.001	0.000	0.000	0.200	1.001	0.530	0.424	0.495	0.165	0.247	0.447	0.389	0.353	1.001	0.377	0.000	0.212	0.989	0.153	0.035	1.001	0.000	0.059	0.106	0.047	0.883	1.001
73.000	0.989	1.036	0.565	0.424	0.165	0.259	0.742	0.318	0.506	0.989	0.000	0.000	0.353	0.989	0.365	0.106	0.283	0.200	0.153	0.483	0.942	0.000	0.989	0.495	0.000	0.024	1.001	0.106	0.624	0.789	0.000	0.000	0.919	0.024	1.001	0.989
74.000	1.001	0.895	0.977	0.483	0.236	0.212	0.954	0.589	0.236	1.001	0.000	0.000	0.612	1.001	0.530	0.177	0.271	0.177	0.212	0.412	0.506	0.424	1.001	0.483	0.000	0.000	1.001	0.071	0.506	0.824	0.000	0.000	0.330	0.059	0.871	1.001
75.000	1.001	0.977	0.813	0.342	0.188	0.024	1.001	0.071	0.294	1.001	0.000	0.000	0.483	1.001	0.542	0.330	0.471	0.200	0.471	0.506	0.342	0.236	1.001	0.518	0.000	0.047	1.001	0.389	0.330	0.907	0.000	0.000	0.506	0.130	0.883	1.001
76.000	1.001	0.836	0.860	0.577	0.094	0.071	0.989	0.412	0.130	1.001	0.000	0.000	0.789	1.001	0.141	0.353	0.577	0.177	0.412	0.294	0.601	0.306	1.001	0.400	0.035	0.153	1.001	0.118	0.294	1.060	0.082	0.082	0.342	0.071	0.989	1.001
77.000	1.001	1.013	0.777	0.224	0.082	0.059	0.989	0.306	0.330	1.001	0.000	0.000	0.247	1.001	0.553	0.259	0.518	0.259	0.177	0.294	0.589	0.365	1.001	0.495	0.047	0.212	1.001	0.094	0.165	0.883	0.024	0.071	0.542	0.047	0.848	1.001
78.000	1.001	0.919	0.718	0.188	0.071	0.177	1.001	0.553	0.165	1.001	0.000	0.000	0.306	1.001	0.247	0.601	0.789	0.294	0.306	0.601	0.365	0.094	1.001	0.447	0.000	0.212	1.001	0.118	0.506	0.683	0.000	0.059	0.553	0.035	1.107	1.001
79.000	1.001	1.025	0.765	0.530	0.188	0.177	0.942	0.553	0.224	1.001	0.000	0.000	0.730	1.001	0.412	0.271	0.377	0.259	0.389	0.294	0.294	0.035	1.001	0.683	0.000	0.000	1.001	0.236	0.342	1.142	0.000	0.000	0.789	0.165	0.801	1.001
80.000	1.001	0.895	0.754	0.483	0.247	0.212	1.060	0.954	0.247	1.001	0.000	0.000	0.318	1.001	0.283	0.294	0.094	0.141	0.082	0.071	0.648	0.306	1.001	0.836	0.012	0.106	1.001	0.106	0.342	0.871	0.000	0.000	0.224	0.012	0.942	1.001
81.000	1.001	0.883	0.754	0.553	0.259	0.236	0.977	0.436	0.389	1.001	0.000	0.000	0.459	1.001	0.259	0.247	0.141	0.071	0.212	0.542	0.495	0.130	1.001	0.601	0.035	0.082	1.001	0.436	0.601	0.789	0.000	0.000	0.094	0.283	0.765	1.001
82.000	1.001	0.989	0.977	0.271	0.035	0.047	0.942	0.118	0.836	1.001	0.000	0.000	0.530	1.001	0.577	0.412	0.294	0.200	0.177	0.389	0.259	0.141	1.001	0.565	0.059	0.082	1.001	0.177	0.412	1.072	0.000	0.024	0.471	0.059	0.989	1.001
83.000	1.001	1.036	0.659	0.306	0.082	0.118	0.895	0.471	0.177	1.001	0.000	0.000	0.259	1.001	0.636	0.236	0.342	0.188	0.224	0.177	0.624	0.153	1.001	0.695	0.000	0.094	1.001	0.294	0.000	0.883	0.000	0.000	0.695	0.024	0.695	1.001
84.000	1.001	0.966	0.718	0.412	0.318	0.094	0.977	0.153	0.553	1.001	0.000	0.000	0.671	1.001	0.400	0.259	0.459	0.024	0.165	0.624	0.318	0.247	1.001	0.400	0.024	0.012	1.001	0.353	0.330	1.036	0.000	0.035	0.765	0.200	1.119	1.001
85.000	0.989	0.930	0.742	0.483	0.106	0.035	0.883	0.377	0.059	0.989	0.000	0.000	0.577	0.989	0.283	0.436	0.247	0.224	0.377	0.400	0.471	0.318	0.989	0.601	0.071	0.106	0.989	0.236	0.271	0.824	0.024	0.059	0.542	0.118	0.930	0.989
86.000	1.001	0.977	0.742	0.283	0.106	0.106	0.871	0.459	0.412	1.001	0.000	0.000	0.777	1.001	0.636	0.012	0.412	0.247	0.612	0.059	0.483	0.047	1.001	0.695	0.130	0.294	1.001	0.236	0.624	0.813	0.024	0.082	0.483	0.094	0.730	1.001
87.000	1.001	0.836	0.483	0.577	0.188	0.047	0.718	0.742	0.377	1.001	0.000	0.000	0.542	1.001	0.177	0.236	0.259	0.271	0.141	0.377	0.718	0.612	1.001	0.483	0.035	0.141	1.001	0.153	0.330	1.001	0.000	0.024	0.342	0.106	0.919	1.001
88.000	1.001	0.989	1.060	0.542	0.530	0.165	0.954	0.530	0.294	1.001	0.000	0.000	0.730	1.001	0.188	0.212	0.436	0.047	0.283	0.271	0.165	0.353	1.001	0.400	0.000	0.047	1.001	0.200	0.400	0.989	0.012	0.000	0.601	0.153	1.154	1.001
89.000	1.001	0.718	0.683	0.636	0.059	0.165	0.895	0.483	0.165	1.001	0.000	0.000	0.483	1.001	0.071	0.648	0.330	0.294	0.530	0.495	0.671	0.118	1.001	0.801	0.141	0.082	1.001	0.141	0.283	0.907	0.000	0.012	0.495	0.012	0.942	1.001
90.000	1.001	1.142	0.989	0.424	0.106	0.035	0.966	0.318	0.188	1.001	0.000	0.000	0.436	1.001	0.400	0.365	0.130	0.035	0.141	0.436	0.106	0.400	1.001	0.860	0.024	0.153	1.001	0.436	0.447	0.801	0.071	0.047	0.412	0.188	0.919	1.001
91.000	1.001	0.919	0.553	0.447	0.424	0.200	0.742	0.648	0.718	1.001	0.000	0.000	0.542	1.001	0.553	0.153	0.188	0.059	0.471	0.330	0.271	0.577	1.001	0.707	0.000	0.000	1.001	0.294	0.259	1.013	0.000	0.000	0.353	0.118	0.977	1.001
92.000	1.001	0.424	0.377	0.530	0.094	0.106	1.166	0.447	0.400	1.001	0.000	0.000	0.765	1.001	0.118	0.836	0.141	0.000	0.412	0.141	0.506	0.483	1.001	0.813	0.000	0.106	1.001	0.294	0.188	0.954	0.000	0.106	0.495	0.071	0.895	1.001
93.000	1.001	1.260	0.930	0.212	0.236	0.165	0.942	0.813	0.447	1.001	0.000	0.000	0.342	1.001	0.389	0.165	0.165	0.106	0.224	0.330	0.236	0.247	1.001	0.989	0.000	0.012	1.001	0.447	0.130	0.966	0.012	0.012	0.200	0.153	0.907	1.001
94.000	1.001	1.060	0.707	0.259	0.106	0.012	0.989	0.318	0.283	1.001	0.000	0.000	0.412	1.001	0.542	0.271	0.447	0.035	0.400	0.294	0.153	1.001	1.001	0.412	0.000	0.071	1.001	0.141	0.094	0.919	0.047	0.059	0.424	0.106	0.824	1.001
95.000	1.001	0.683	0.742	0.365	0.035	0.012	0.954	0.459	0.636	1.001	0.000	0.000	0.836	1.001	0.342	0.353	0.589	0.130	0.495	0.271	0.565	0.212	1.001	0.236	0.000	0.082	1.001	0.047	0.813	0.883	0.000	0.035	0.342	0.059	0.813	1.001
96.000	1.001	1.095	0.989	0.236	0.047	0.106	0.977	0.259	0.495	1.001	0.000	0.000	0.330	1.001	0.530	0.283	0.589	0.247	0.318	0.389	0.601	0.542	1.001	0.754	0.000	0.118	1.001	0.212	0.330	0.919	0.024	0.224	0.483	0.059	0.977	1.001
97.000	0.989	0.718	0.730	0.212	0.082	0.059	1.001	0.330	0.400	0.989	0.000	0.000	0.648	0.989	0.389	0.153	0.589	0.377	0.177	0.259	0.247	0.400	0.989	0.577	0.012	0.059	0.989	0.153	0.447	0.883	0.000	0.035	0.447	0.047	0.966	0.989
98.000	1.001	1.095	0.636	0.542	0.000	0.082	1.001	0.082	0.483	1.001	0.000	0.000	0.860	1.001	0.259	0.754	0.236	0.059	0.471	0.377	0.377	0.188	1.001	0.648	0.035	0.283	1.001	0.188	0.247	1.001	0.012	0.024	0.353	0.141	1.001	1.001
99.000	1.001	0.919	0.836	0.353	0.059	0.141	0.871	0.648	0.153	1.001	0.000	0.000	0.447	1.001	0.271	0.294	0.247	0.024	0.471	0.130	0.377	0.565	1.001	0.377	0.000	0.000	1.001	0.130	0.306	0.942	0.000	0.000	0.424	0.035	0.907	1.001
100.000	1.001	0.742	0.495	0.424	0.224	0.094	0.907	0.671	0.236	1.001	0.000	0.000	0.577	1.001	0.542	0.283	0.365	0.071	0.236	0.271	0.200	0.342	1.001	0.353	0.000	0.118	1.001	0.224	0.365	1.001	0.059	0.047	0.624	0.165	0.919	1.001
101.000	1.001	1.154	1.107	0.047	0.000	0.035	1.119	0.212	0.577	1.001	0.000	0.000	0.495	1.001	0.377	0.412	0.330	0.259	0.306	0.306	0.141	0.365	1.001	0.294	0.000	0.012	1.001	0.165	0.400	0.648	0.000	0.000	0.436	0.047	0.871	1.001
102.000	1.001	0.966	0.895	0.353	0.130	0.000	0.754	0.447	0.530	1.001	0.000	0.000	0.306	1.001	0.659	0.365	0.377	0.283	0.294	0.106	0.130	0.306	1.001	0.707	0.141	0.306	1.001	0.165	0.200	1.213	0.047	0.224	0.495	0.247	0.954	1.001
103.000	1.001	0.860	0.589	0.624	0.141	0.047	1.048	0.224	0.577	1.001	0.000	0.000	0.365	1.001	0.483	0.224	0.200	0.094	0.188	0.577	0.365	0.082	1.001	0.542	0.000	0.200	1.001	0.165	0.459	0.930	0.035	0.259	0.424	0.082	0.942	1.001
104.000	1.001	1.013	0.365	0.389	0.118	0.094	1.083	0.754	0.459	1.001	0.000	0.000	0.318	1.001	0.153	0.247	0.377	0.082	0.283	0.306	0.471	0.754	1.001	0.695	0.024	0.071	1.001	0.236	0.530	0.836	0.000	0.035	0.624	0.106	0.730	1.001
105.000	1.001	0.813	1.225	0.400	0.224	0.047	0.860	0.471	0.094	1.001	0.000	0.000	0.436	1.001	0.353	0.247	0.389	0.236	0.306	0.671	0.294	0.377	1.001	0.330	0.071	0.059	1.001	0.165	0.259	0.954	0.000	0.000	0.506	0.059	1.060	1.001
106.000	1.001	1.048	0.789	0.495	0.071	0.094	0.930	0.271	0.436	1.001	0.000	0.000	0.589	1.001	0.824	0.283	0.447	0.200	0.306	0.318	0.059	0.035	1.001	0.624	0.024	0.082	1.001	0.283	0.365	1.036	0.130	0.106	0.542	0.247	0.860	1.001
107.000	1.001	0.813	0.471	0.224	0.071	0.000	1.025	0.342	0.294	1.001	0.294	0.059	0.589	1.001	0.141	0.082	0.459	0.424	0.659	0.200	0.553	0.130	1.001	0.342	0.059	0.177	1.001	0.259	0.483	0.636	0.012	0.082	0.294	0.071	0.789	1.001
108.000	1.001	0.989	0.742	0.283	0.082	0.035	0.907	0.907	0.141	1.001	0.294	0.224	0.506	1.001	0.542	0.342	0.271	0.130	0.412	0.412	0.271	0.000	1.001	0.483	0.047	0.059	1.001	0.306	0.130	1.072	0.000	0.000	0.518	0.294	0.883	1.001
109.000	1.001	0.930	0.353	0.495	0.094	0.177	0.754	0.648	0.506	0.989	0.094	0.035	0.353	0.989	0.153	0.200	0.447	0.165	0.200	0.047	0.424	0.436	0.989	0.518	0.000	0.118	0.989	0.224	0.424	0.930	0.000	0.012	0.353	0.236	0.954	0.989
110.000	0.989	0.801	0.848	0.247	0.141	0.165	1.142	0.518	0.200	1.001	0.188	0.071	0.447	1.001	0.306	0.259	0.542	0.247	0.389	0.742	0.577	0.259	1.001	0.459	0.094	0.071	1.001	0.188	0.553	0.718	0.000	0.000	0.130	0.106	0.907	1.001
111.000	1.001	0.848	0.730	0.224	0.118	0.106	0.824	0.459	0.318	1.001	0.035	0.000	0.495	1.001	0.495	0.165	0.294	0.283	0.118	0.483	0.318	0.200	1.001	0.424	0.000	0.400	1.001	0.094	0.153	1.025	0.035	0.082	0.483	0.082	1.001	1.001
112.000	1.001	1.001	0.860	0.518	0.094	0.024	0.695	0.106	0.483	1.001	0.000	0.000	0.459	1.001	0.377	0.153	0.389	0.412	0.495	0.565	0.565	0.306	1.001	0.447	0.000	0.153	1.001	0.118	0.483	0.942	0.000	0.000	0.483	0.082	0.777	1.001
113.000	1.001	0.754	0.565	0.389	0.106	0.035	1.107	0.612	0.330	1.001	0.000	0.000	0.436	1.001	0.671	0.283	0.377	0.294	0.024	0.412	0.471	0.082	1.001	0.765	0.012	0.024	1.001	0.177	0.165	0.883	0.000	0.000	0.601	0.094	0.777	1.001
114.000	1.001	1.107	0.860	0.130	0.012	0.024	0.801	0.577	0.224	1.001	0.353	0.024	0.530	1.001	0.436	0.236	0.200	0.342	0.318	0.247	0.518	0.141	1.001	0.459	0.000	0.012	1.001	0.247	0.306	0.742	0.000	0.000	0.424	0.118	1.083	1.001
115.000	1.001	0.954	0.907	0.342	0.094	0.094	0.919	0.400	0.106	1.001	0.118	0.000	0.495	1.001	0.518	0.436	0.459	0.330	0.306	0.436	0.165	0.224	1.001	0.495	0.153	0.024	1.001	0.047	0.047	1.083	0.000	0.035	0.330	0.035	1.001	1.001
116.000	1.001	0.424	0.436	0.212	0.118	0.059	0.895	0.353	0.353	1.001	0.071	0.012	0.224	1.001	0.236	0.424	0.483	0.436	0.294	0.518	0.824	0.283	1.001	0.377	0.000	0.035	1.001	0.200	0.247	0.683	0.024	0.012	0.271	0.012	0.930	1.001
117.000	1.001	1.378	1.236	0.236	0.059	0.047	0.989	0.754	0.459	1.001	0.094	0.000	0.283	1.001	0.565	0.495	0.153	0.106	0.212	0.553	0.271	0.177	1.001	0.577	0.000	0.024	1.001	0.247	0.236	1.119	0.000	0.000	0.601	0.130	0.930	1.001
118.000	1.001	0.683	0.612	0.389	0.130	0.059	0.977	0.530	0.247	1.001	0.106	0.000	0.447	1.001	0.542	0.377	0.459	0.094	0.082	0.318	0.365	0.247	1.001	0.553	0.000	0.177	1.001	0.141	0.153	0.942	0.024	0.035	0.365	0.118	0.871	1.001
119.000	1.001	1.095	0.765	0.506	0.447	0.118	1.025	0.412	0.106	1.001	0.153	0.024	0.848	1.001	0.365	0.188	0.424	0.259	0.271	0.400	0.283	0.330	1.001	0.106	0.094	0.094	1.001	0.082	1.130	0.789	0.000	0.000	0.718	0.118	0.907	1.001
120.000	1.001	0.824	0.930	0.106	0.012	0.000	0.977	0.353	0.212	1.001	0.165	0.047	0.342	1.001	0.624	0.165	0.506	0.141	0.130	0.601	0.353	0.318	1.001	0.919	0.000	0.071	1.001	0.294	0.059	0.801	0.000	0.000	0.577	0.035	0.907	1.001
