Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.399s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.000	0.659	0.447	0.000	0.000	0.000	0.130	0.989	0.707	0.000	0.012	0.000	0.000	0.000	0.353	0.436	0.989	0.506	0.000	0.000	0.106	0.000	0.000	0.094	0.000	0.012	0.989	0.294	0.000	0.000	0.012	0.024	0.860	0.000	0.000	0.000
62.000	0.024	0.577	0.000	0.000	0.000	0.000	0.059	1.001	0.200	0.071	0.000	0.236	0.000	0.577	0.059	0.895	1.001	0.824	0.000	0.000	0.365	0.012	0.106	0.200	0.000	0.483	1.001	0.883	0.000	0.000	0.000	0.094	0.518	0.071	0.000	0.000
63.000	0.024	0.424	0.047	0.000	0.000	0.000	0.636	1.001	0.424	0.542	0.259	0.000	0.177	0.188	0.000	0.801	1.001	0.082	0.000	0.247	0.024	0.000	0.483	0.000	0.000	0.601	1.001	0.836	0.141	0.000	0.012	0.024	0.271	0.047	0.012	0.000
64.000	0.495	0.530	0.200	0.000	0.000	0.000	1.013	1.001	0.730	0.024	0.765	0.000	0.000	0.365	0.106	0.306	1.001	0.471	0.000	0.118	0.000	0.224	0.765	0.342	0.000	1.025	1.001	0.200	0.000	0.000	0.012	0.071	0.777	0.141	0.000	0.000
65.000	0.365	0.907	0.000	0.000	0.000	0.000	0.683	1.001	0.483	0.000	0.789	0.000	0.447	0.659	0.471	0.000	1.001	0.907	0.000	0.024	0.000	0.000	0.447	0.082	0.000	0.212	1.001	0.565	0.024	0.000	0.000	0.000	1.213	0.589	0.000	0.000
66.000	0.000	0.318	0.000	0.000	0.000	0.000	0.718	1.001	1.130	0.400	0.848	0.000	0.082	0.259	0.071	0.012	1.001	0.353	0.000	0.000	0.106	0.106	0.930	0.612	0.000	0.330	1.001	0.059	0.000	0.000	0.047	0.012	0.271	0.141	0.000	0.000
67.000	0.106	1.083	0.024	0.000	0.000	0.000	1.460	1.001	0.012	0.283	0.836	0.000	0.000	0.212	0.071	0.447	1.001	0.000	0.000	0.024	0.495	0.047	0.542	0.094	0.000	0.553	1.001	1.036	0.000	0.000	0.000	0.212	0.436	0.000	0.000	0.000
68.000	0.636	0.424	0.059	0.000	0.000	0.000	0.141	1.001	0.212	0.012	0.648	0.000	0.000	0.801	0.365	0.530	1.001	0.000	0.000	0.318	0.330	0.212	0.412	0.000	0.000	0.365	1.001	0.601	0.000	0.000	0.000	0.000	0.106	0.000	0.000	0.000
69.000	0.553	0.813	0.000	0.000	0.200	0.000	0.848	1.001	0.000	0.059	0.671	0.000	0.024	0.930	0.071	0.059	1.001	0.212	0.000	0.224	0.930	0.059	0.306	0.012	0.000	0.624	1.001	0.389	0.000	0.000	0.000	0.082	0.141	0.000	0.000	0.000
70.000	0.059	0.777	0.000	0.000	0.000	0.000	0.483	1.001	0.000	0.024	0.188	0.000	0.318	0.365	0.000	0.377	1.001	0.000	0.035	0.000	0.212	0.236	0.294	0.000	0.000	0.259	1.001	0.306	0.024	0.000	0.000	0.000	0.871	0.283	0.000	0.000
