Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.435s)
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24	ap-25	ap-26	ap-27	ap-28	ap-29	ap-30	ap-31	ap-32	ap-33	ap-34	ap-35
61.000	0.236	0.035	0.000	0.000	0.612	0.059	0.353	0.989	0.012	0.530	0.989	0.954	0.000	0.318	0.000	0.000	0.707	0.200	0.024	0.330	0.000	0.000	0.082	0.000	0.577	0.989	0.789	0.471	0.989	0.283	0.012	0.436	0.059	0.071	0.754	0.177
62.000	0.047	0.424	0.024	0.059	0.553	0.636	0.271	1.001	0.483	0.094	1.001	0.589	0.000	0.177	0.024	0.000	0.966	0.118	0.012	0.565	0.000	0.012	0.624	0.000	0.742	1.001	0.907	0.718	1.001	0.412	0.000	0.153	0.047	0.035	0.836	0.365
63.000	0.283	0.495	0.071	0.000	0.718	0.353	1.001	1.001	0.907	1.189	1.001	0.153	0.071	0.836	0.000	0.035	0.165	0.012	0.000	0.200	0.000	0.000	0.071	0.000	0.695	1.001	0.612	0.012	1.001	1.130	0.000	0.224	0.177	0.000	1.166	0.989
64.000	0.071	0.777	0.024	0.000	0.412	0.165	0.636	1.001	0.236	1.025	1.001	0.483	0.283	0.636	0.165	0.212	0.565	0.000	0.141	0.730	0.000	0.000	0.330	0.024	0.659	1.001	0.730	0.389	1.001	0.483	0.035	0.813	0.153	0.012	0.553	0.436
65.000	0.047	0.577	0.082	0.000	0.106	0.165	0.495	1.001	0.930	0.447	1.001	0.659	0.000	0.318	0.000	0.082	0.436	0.071	0.200	0.707	0.000	0.024	0.942	0.059	0.624	1.001	0.059	1.566	1.001	0.836	0.000	0.930	0.082	0.035	0.659	0.000
66.000	0.294	0.966	0.059	0.000	0.000	0.236	1.025	1.001	0.035	0.153	1.001	1.036	0.106	0.059	0.000	0.000	0.283	0.035	0.047	1.001	0.000	0.000	0.400	0.247	1.166	1.001	0.177	0.035	1.001	0.424	0.082	0.447	0.000	0.000	0.553	0.024
67.000	0.118	0.377	0.177	0.000	0.495	0.082	0.236	1.001	1.142	1.060	1.001	0.542	0.059	0.212	0.024	0.130	0.577	0.000	0.412	0.601	0.000	0.000	0.000	0.000	0.294	1.001	0.094	0.577	1.001	0.683	0.247	1.025	0.035	0.459	1.260	0.141
68.000	0.059	1.354	0.047	0.000	0.506	0.000	0.471	1.001	0.342	0.471	1.001	0.024	0.024	0.212	0.000	0.000	0.259	0.000	0.071	0.330	0.012	0.059	0.389	0.047	0.271	1.001	0.365	0.200	1.001	0.247	0.353	0.506	0.012	0.141	0.871	0.188
69.000	0.035	0.047	0.141	0.118	1.201	0.000	0.542	1.001	0.094	0.471	1.001	0.659	0.436	0.695	0.059	0.000	0.954	0.035	0.188	0.824	0.000	0.236	0.000	0.000	0.919	1.001	0.188	0.954	1.001	0.636	0.153	0.612	0.059	0.271	0.377	0.000
70.000	0.518	0.754	0.000	0.000	0.459	0.000	0.412	1.001	0.177	0.659	1.001	0.742	0.000	0.094	0.000	0.000	0.659	0.294	0.059	0.683	0.106	0.024	0.377	0.177	1.225	1.001	0.483	0.648	1.001	0.659	0.177	0.000	0.000	0.447	0.907	0.000
71.000	0.318	0.177	0.000	0.000	0.000	0.000	0.836	1.001	0.000	0.330	1.001	0.259	0.000	0.012	0.000	0.094	0.200	0.141	0.165	0.730	0.106	0.000	0.377	0.130	0.636	1.001	0.330	0.000	1.001	0.989	0.483	1.189	0.000	0.330	0.612	0.436
72.000	0.577	0.754	0.000	0.000	0.000	0.000	0.389	1.001	0.188	0.000	1.001	0.283	0.236	0.707	0.024	0.000	0.601	0.047	0.035	0.377	0.012	0.000	0.000	0.082	0.860	1.001	0.883	0.318	1.001	0.035	0.200	0.895	0.000	0.071	1.025	0.024
73.000	0.082	0.695	0.059	0.000	0.118	0.000	0.553	0.989	0.624	1.342	0.989	0.200	0.130	0.495	0.624	0.035	0.754	0.094	0.000	0.000	0.000	0.000	1.013	0.000	0.848	0.989	0.071	0.283	0.989	0.424	0.082	0.000	0.000	0.000	0.636	0.389
74.000	0.000	0.153	0.012	0.000	0.047	0.000	0.577	1.001	0.236	0.353	1.001	0.789	0.353	0.718	0.130	0.212	0.895	0.236	0.624	0.000	0.000	0.000	0.342	0.153	0.907	1.001	0.059	0.247	1.001	1.025	0.294	0.059	0.118	0.071	0.777	0.071
75.000	0.059	1.107	0.035	0.071	1.248	0.000	0.212	1.001	0.518	0.024	1.001	1.166	0.565	0.553	0.000	0.000	0.059	0.165	0.188	0.742	0.000	0.130	0.188	0.035	0.754	1.001	0.000	0.236	1.001	0.459	0.012	0.224	0.294	0.318	0.412	0.495
76.000	0.471	0.542	0.024	0.365	0.530	0.000	0.035	1.001	0.447	0.659	1.001	0.342	0.024	0.919	0.330	0.118	0.318	0.165	0.000	0.707	0.118	0.082	0.400	0.000	1.036	1.001	0.000	0.271	1.001	0.777	0.094	0.813	0.059	0.177	1.119	0.236
77.000	0.000	0.000	0.000	0.000	0.389	0.000	1.095	1.001	0.306	0.730	1.001	0.471	0.000	0.000	0.118	0.212	0.659	0.000	0.141	0.612	0.000	0.000	0.224	0.118	0.659	1.001	0.000	0.377	1.001	1.295	0.047	0.294	0.000	0.035	0.106	0.047
78.000	0.106	0.659	0.000	0.000	0.695	0.318	0.471	1.001	0.224	0.200	1.001	0.942	0.000	0.471	0.024	0.294	0.412	0.000	0.000	0.683	0.000	0.294	0.236	0.024	0.000	1.001	0.000	0.436	1.001	0.106	0.000	0.966	0.000	0.071	0.130	0.082
79.000	0.224	0.624	0.000	0.000	0.707	0.306	0.589	1.001	0.247	0.553	1.001	0.353	0.000	0.424	0.000	0.177	0.400	0.000	0.059	0.047	0.000	0.071	0.695	0.283	0.271	1.001	0.000	0.860	1.001	0.754	0.483	0.907	0.024	0.024	0.212	0.259
80.000	0.471	0.506	0.141	0.106	0.601	0.000	0.012	1.001	0.389	1.060	1.001	0.000	0.000	0.342	0.000	0.188	0.977	0.000	0.094	0.047	0.000	0.035	0.530	0.047	0.836	1.001	0.000	0.789	1.001	0.177	0.259	0.754	0.247	0.212	0.130	0.177
81.000	0.459	0.294	0.141	0.106	0.495	0.000	1.272	1.001	0.754	0.436	1.001	0.506	0.059	0.659	0.141	0.306	0.977	0.330	0.071	0.000	0.000	0.000	0.024	0.283	0.883	1.001	0.118	0.659	1.001	0.848	0.153	0.506	0.318	0.000	0.777	0.389
82.000	0.012	0.000	0.000	0.000	1.025	0.000	0.400	1.001	0.212	0.895	1.001	0.400	0.188	0.353	0.000	0.000	0.236	0.000	0.094	0.471	0.047	0.153	0.424	0.071	0.836	1.001	0.035	0.612	1.001	0.400	0.000	0.495	0.035	0.000	0.106	0.224
83.000	0.000	0.353	0.000	0.000	0.542	0.165	0.683	1.001	0.000	0.553	1.001	0.765	0.000	0.942	0.259	0.294	0.495	0.024	0.000	0.683	0.200	0.000	0.106	0.224	0.153	1.001	0.330	0.754	1.001	0.542	0.577	0.283	0.224	0.000	0.495	0.165
84.000	0.365	0.765	0.294	0.000	0.577	0.542	0.730	1.001	0.671	0.659	1.001	0.836	0.224	0.000	0.024	0.082	0.730	0.082	0.082	0.636	0.707	0.000	0.000	0.000	0.000	1.001	0.000	0.000	1.001	0.718	0.000	0.824	0.059	0.659	1.260	0.047
85.000	0.024	0.424	0.024	0.000	0.471	0.106	0.318	0.989	1.001	0.683	0.989	0.424	0.047	0.283	0.000	0.012	0.294	0.118	0.224	0.883	0.118	0.000	0.318	0.059	0.648	0.989	0.012	0.553	0.989	0.318	0.224	0.542	0.177	0.377	0.553	0.000
86.000	0.047	0.495	0.259	0.212	0.518	0.012	0.400	1.001	0.624	0.294	1.001	0.165	0.094	0.141	0.000	0.000	0.130	0.200	0.318	0.024	0.000	0.165	0.353	0.000	1.083	1.001	0.000	0.707	1.001	0.754	0.000	0.659	0.436	0.082	0.071	0.188
