Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.646s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	17.2	14.6
61	1110.88	1084.32
62	1370.56	1068.8
63	1175.84	1133.76
64	1044.32	1376.48
65	1118.56	1212.16
66	1122.88	1045.6
67	1184.8	1314.72
68	1030.88	1392.16
69	1384.64	992.64
70	1191.04	1077.76
71	1237.28	1009.6
72	985.6	1132.32
73	1086.88	1148.64
74	1320.16	1107.36
75	1120.32	1230.4
76	1253.6	1018.4
77	946.24	1291.84
78	1044	1195.68
79	1390.56	1019.04
80	1217.12	983.2
81	1053.92	1115.52
82	1283.04	1247.68
83	1161.28	1137.76
84	1059.52	989.44
85	1237.44	1295.68
86	881.92	1299.04
87	1438.08	1042.88
88	1056.16	1305.6
89	965.28	1181.92
90	1077.12	1223.36
91	1084.8	1104.16
92	1045.76	981.6
93	1107.04	1111.68
94	1179.04	1154.08
95	1025.12	1042.08
96	974.4	1228.64
97	1022.4	1396.32
98	1070.72	1095.2
99	1122.88	969.44
100	1033.6	1122.4
101	1035.2	1140
102	1151.68	1128.32
103	980	1377.12
104	1182.56	1123.68
105	983.2	1200.16
106	1005.6	1176.48
107	1123.36	1104
108	1258.72	1087.2
109	1244.16	987.84
110	1278.72	1054.72
111	1127.36	1128.8
112	919.84	1217.28
113	956.96	1414.56
114	1012.48	1398.88
115	1160	1285.28
116	1489.28	1057.6
117	1062.56	1385.12
118	1332.32	863.04
119	1175.36	895.84
120	1097.12	1021.12
avg	1129.87	1148.77
delay	189.151	189.226
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=42'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
