Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.629s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.6	14.8
61	828.64	814.88
62	663.2	647.68
63	764.48	948.8
64	593.28	805.12
65	1000.8	705.76
66	703.04	874.4
67	497.92	880.64
68	923.68	852.32
69	831.84	653.6
70	790.88	694.4
71	723.2	710.24
72	536.32	866.56
73	776.8	865.28
74	604.16	495.52
75	702.24	1088.32
76	670.72	759.84
77	792.16	820
78	730.72	895.68
79	688.32	593.44
80	941.92	913.92
81	637.28	669.44
82	856.16	738.72
83	715.84	735.68
84	639.2	813.76
85	926.72	754.08
86	850.4	656.16
87	831.04	691.84
88	722.72	748
89	1008.32	698.72
90	468.16	705.76
91	864.32	856.32
92	647.2	1061.12
93	761.76	748.96
94	813.92	680.96
95	680.48	800.96
96	638.24	760.48
97	765.28	816.64
98	897.12	907.84
99	888.96	910.08
100	826.88	875.84
101	596	472.32
102	647.84	729.12
103	786.56	804.48
104	719.52	720.96
105	730.72	713.76
106	781.12	713.6
107	761.92	686.56
108	828.64	903.36
109	514.08	744
110	732.48	779.84
111	676.64	688
112	647.52	805.28
113	701.92	715.36
114	463.04	695.52
115	753.12	749.6
116	633.44	893.12
117	692.48	822.08
118	755.84	735.36
119	751.52	987.52
120	766.24	535.04
(1,0)	(2,1167)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	735.749	773.544
delay	0.138361	0.143932
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=15e5', '--packetSize=2e2', '--tcp=0', '--RngRun=33'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
