Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.672s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	17.8	15
61	1189.52	1092.4
62	1232.08	1077.52
63	1030.88	1150.24
64	1152.32	1274.08
65	1085.6	1233.44
66	1140.96	1210.88
67	977.04	1438.8
68	1058.48	977.68
69	1103.6	1282.48
70	1212.08	1194.32
71	1154.56	1198.24
72	1134.8	1296.4
73	1048.32	1204.8
74	984	1169.6
75	1068.8	1152.8
76	1111.44	1015.28
77	1217.76	1075.04
78	1011.52	1199.36
79	1239.84	889.76
80	1051.04	1134.24
81	1093.6	1110.88
82	1170.16	1113.68
83	1243.68	1092
84	1232.08	1064.08
85	1374.08	986.48
86	1306.8	1057.44
87	1226.32	1084.56
88	1210.48	1228.72
89	1381.28	1230.32
90	1104.64	1109.44
91	1332.4	1135.28
92	1194.48	1057.04
93	1108.64	1157.6
94	1110.4	1425.12
95	1166.32	1062.16
96	1186.88	1034.08
97	1062.16	1154
98	1164.88	1013.04
99	975.28	1442.96
100	1180.72	1302
101	1048.32	1045.44
102	1306.16	1022.64
103	1153.44	1020.56
104	1141.2	1157.52
105	1219.68	1146.08
106	1146.64	1182.8
107	1185.44	1155.04
108	937.28	1382.16
109	1185.36	1236.16
110	1430.08	1025.28
111	1208.16	1264.48
112	1380.8	889.52
113	977.44	1356
114	1151.68	1127.04
115	1272.8	1242.4
116	1138.56	1224
117	1150.64	1258.64
118	1183.28	1061.52
119	1194.8	1118.8
120	1252.64	1125.92
(1,0)	(2,444)	(3,0)	(4,75978)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1161.57	1152.84
delay	103.825	160.083
loss	4.38664e-05	0.0188106
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=20'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
