Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.655s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	15.4	18.6
61	528.8	368.24
62	476.16	468.08
63	431.28	466.48
64	480.72	534.4
65	443.6	519.36
66	554.08	606.56
67	531.28	656.56
68	638.96	521.84
69	410.16	452.32
70	511.76	413.52
71	482.16	561.84
72	517.92	534.64
73	560.48	439.6
74	497.68	459.92
75	609.12	416.4
76	579.28	499.28
77	504	556.56
78	428.56	483.6
79	590.64	536.48
80	580	498.56
81	487.12	545.04
82	646.16	361.6
83	487.12	503.84
84	479.04	540.24
85	528.88	578.48
86	583.28	504.48
87	568.96	420.24
88	443.76	588.4
89	529.36	552.96
90	601.44	533.52
91	390.32	373.28
92	485.6	559.6
93	618.88	465.2
94	555.28	611.2
95	297.52	530.56
96	431.68	463.44
97	534.24	530.96
98	459.68	366.32
99	519.84	596.08
100	417.36	419.52
101	447.84	428.88
102	502.96	557.92
103	344	614.32
104	479.68	520.72
105	564.48	556.08
106	429.44	418.4
107	501.68	489.36
108	531.6	547.04
109	427.28	527.52
110	497.6	490.88
111	498.4	542.32
112	488.08	514.88
113	392.72	469.28
114	631.12	472
115	580.56	446
116	411.52	437.36
117	533.04	320.64
118	661.68	411.6
119	512.8	453.2
120	438.8	503.12
(1,0)	(2,6704)	(3,0)	(4,863)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	504.957	496.012
delay	0.31762	0.323658
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=10e5', '--packetSize=1e2', '--tcp=0', '--RngRun=4'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
