Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.656s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	12.4	12.6	13.2	13.8
61	1052.96	1051.36	988.48	919.68
62	903.2	1092.8	1095.84	966.56
63	1009.76	1097.92	1108.32	742.08
64	1019.36	1009.76	984.48	976.16
65	880.16	871.04	729.92	1263.68
66	1187.36	741.12	1085.12	951.04
67	834.08	1188.32	911.04	1072.32
68	945.76	1004.16	933.6	1060.64
69	923.36	840.32	951.04	1465.12
70	789.6	1092.8	1142.56	1016.16
71	800.96	931.04	1120.64	1006.4
72	951.36	913.28	991.84	1033.44
73	1233.28	1001.92	681.76	1004.64
74	778.4	1330.56	1131.04	759.36
75	1191.68	1123.84	861.92	886.88
76	963.84	1025.6	941.28	940.96
77	1088.8	962.72	917.28	691.68
78	1073.76	1170.08	1062.08	872
79	782.4	1156.16	913.92	1256.64
80	865.12	1051.04	834.24	1158.56
81	696.48	804.96	933.76	1435.36
82	998.72	767.04	1273.12	899.52
83	1036.96	965.76	1055.2	1040
84	918.88	1214.56	956.8	973.12
85	968.64	1078.72	922.88	1216.96
86	665.44	1041.12	883.36	1022.08
87	996.48	1254.56	996.96	577.44
88	1109.28	954.88	1071.68	829.12
89	994.56	1030.08	764.8	879.36
90	1194.56	759.68	789.76	739.04
91	1028.32	902.24	1181.44	1015.52
92	1168.32	736.8	918.72	731.36
93	985.76	1043.36	1011.36	1066.4
94	703.2	957.12	1000.48	914.24
95	1115.2	1034.88	733.12	1140.32
96	1089.44	949.12	1085.12	969.12
97	884.64	1332.48	785.44	1115.2
98	1135.04	1113.12	740	1217.92
99	1038.4	880.96	926.24	1206.24
100	1056.8	1132.64	895.36	1089.92
101	1125.44	839.2	902.72	1231.2
102	1281.76	1205.92	789.28	964.32
103	1072.32	1029.92	907.2	1101.92
104	1099.04	985.28	1078.08	885.6
105	879.36	1078.88	1100.96	1054.72
106	970.4	1154.56	938.24	973.92
107	858.08	1266.4	1196.32	757.92
108	959.04	1106.72	1020.64	976.16
109	960.64	1058.08	988	1155.68
110	1049.6	915.2	980.16	576.8
111	727.68	1146.72	859.04	882.08
112	846.08	1006.08	897.92	1029.44
113	628.64	1183.68	917.76	988.8
114	1235.2	1118.88	771.36	925.12
115	983.68	1108.48	984.16	1015.68
116	883.84	1071.04	955.04	838.72
117	452	593.12	1233.12	995.84
118	716	944.96	1022.72	1026.88
119	1106.24	966.08	994.88	823.52
120	906.56	939.68	1023.68	902.08
(1,0)	(2,4415)	(3,0)	(4,58979)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	963.365	1022.15	964.555	987.144
delay	59.9606	50.0919	47.2262	48.0879
loss	0.00598238	9.22424e-05	0.000181703	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=2e2', '--tcp=0', '--RngRun=50'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
