Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.643s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.6	16
61	1288.64	1225.92
62	1145.6	972.8
63	1007.2	1102.08
64	1145.28	1096.96
65	1077.76	1010.24
66	959.04	983.36
67	1093.12	1113.12
68	991.2	1065.44
69	1169.92	1094.56
70	1012	928.96
71	1006.88	1017.6
72	966.4	1025.76
73	976.8	1078.88
74	957.28	917.92
75	966.72	946.88
76	988.64	996.64
77	942.56	883.04
78	1087.68	1059.36
79	987.04	907.68
80	1268	706.88
81	936	996.64
82	911.68	1166.08
83	947.36	1024.16
84	1036	1039.36
85	1020.64	946.88
86	917.44	953.12
87	1088.96	1034.72
88	932.8	985.6
89	983.04	943.2
90	1381.12	910.24
91	1215.2	1091.2
92	981.76	1025.76
93	948.64	1101.92
94	997.76	989.92
95	915.36	1328
96	1019.36	937.44
97	945.28	1028.8
98	1199.84	1085.6
99	954.08	1047.84
100	1139.04	1152.16
101	1164.8	1033.92
102	1199.04	833.76
103	1079.36	975.36
104	1054.72	1032
105	995.84	904.16
106	988.8	1069.6
107	1150.4	1038.08
108	1060.16	1179.36
109	937.12	1004
110	997.44	1054.72
111	966.08	997.12
112	1223.2	1139.36
113	1259.2	1008.16
114	1190.88	880.32
115	1040.96	961.6
116	968.8	1004.48
117	1026.24	1026.56
118	1014.24	1072.32
119	1023.2	992.32
120	986.72	947.84
avg	1047.27	1017.96
delay	222.332	223.182
loss	0.00129599	0.00147498
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=2e2', '--tcp=0', '--RngRun=11'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
