Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.682s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.8	17.8
61	1148.8	753.6
62	1128	980.8
63	1032.32	1149.76
64	1000.32	951.2
65	1015.52	1125.12
66	939.52	960.48
67	982.56	913.92
68	998.72	1274.72
69	1102.72	855.04
70	1225.6	1048.8
71	1084.96	946.88
72	1077.12	966.56
73	937.12	943.52
74	944.16	886.24
75	852.48	834.08
76	717.92	890.4
77	1017.44	761.6
78	854.56	589.28
79	1008.48	1193.28
80	999.2	1116.8
81	1003.84	990.4
82	760.64	1240.96
83	1156.32	1214.56
84	952.8	981.12
85	982.88	1043.68
86	1170.4	1046.4
87	1309.6	1145.12
88	1241.6	831.52
89	1433.6	1117.76
90	843.68	1009.92
91	1308.8	1208.96
92	868.96	1096.32
93	853.76	1044.32
94	960.64	1309.12
95	1214.88	1239.68
96	1111.2	1256.96
97	981.6	1168.96
98	936.96	1101.12
99	990.08	1025.12
100	732.8	1073.28
101	1122.4	1089.6
102	777.6	852.64
103	973.76	1223.36
104	995.68	910.72
105	624.64	772.96
106	1107.36	1068.16
107	1136.64	1237.76
108	798.08	1135.36
109	758.56	840.48
110	617.6	875.36
111	862.56	920
112	915.2	1274.72
113	1115.52	1038.24
114	978.4	1001.28
115	1046.56	973.12
116	803.2	988.96
117	932.32	1227.36
118	890.24	1044.48
119	875.52	1181.92
120	815.36	821.28
avg	983.829	1029.42
delay	10.9185	11.7023
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=20e5', '--packetSize=2e2', '--tcp=0', '--RngRun=30'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
