Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.642s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.6	14.8
61	829.84	816.24
62	662.16	647.28
63	764.32	947.2
64	594.64	805.92
65	999.6	705.6
66	702.72	874.8
67	496.88	878.64
68	921.92	851.2
69	831.84	652
70	792.08	699.68
71	724.96	707.52
72	535.92	866.48
73	777.6	868.32
74	604.32	495.68
75	703.04	1086.96
76	670.32	761.04
77	792.56	817.84
78	728.64	893.76
79	689.44	596.32
80	939.92	913.76
81	639.04	668
82	857.2	740.48
83	714.8	734.56
84	639.44	814.88
85	924.08	747.6
86	853.2	663.68
87	830.48	692
88	722.88	747.84
89	1008.4	695.92
90	469.28	708.56
91	860.8	854.32
92	650.32	1063.28
93	760.24	747.28
94	815.84	682.48
95	679.12	800.56
96	639.04	759.84
97	765.68	816.64
98	895.76	907.04
99	890.32	912.08
100	823.12	874.32
101	596.16	470.64
102	650.64	731.52
103	784.72	804.48
104	720.56	718.64
105	731.12	716.08
106	781.28	712.96
107	758.64	684.08
108	831.92	906.72
109	514.48	743.6
110	733.12	780.4
111	674.24	686.08
112	647.68	806
113	703.12	716.56
114	463.44	695.2
115	752.72	749.92
116	628.8	884.88
117	697.92	829.52
118	755.52	734.16
119	751.44	988.56
120	765.12	535.68
(1,0)	(2,20188)	(3,0)	(4,14583)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	735.74	773.555
delay	1.19546	1.18075
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=15e5', '--packetSize=1e2', '--tcp=0', '--RngRun=33'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
