Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.647s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.2	14.6
61	1062.32	1025.28
62	1246.72	827.52
63	982.96	898.64
64	1075.12	1096.72
65	1167.28	925.52
66	1271.6	992.4
67	1102.32	1047.12
68	1383.2	1149.2
69	1189.28	1138.72
70	1026.88	1104.96
71	994.4	1035.68
72	967.92	995.6
73	936.32	992.32
74	1166.08	1026.56
75	1075.84	1058.88
76	1019.92	1069.36
77	1050.24	1026.24
78	896.08	1163.76
79	1041.12	1222.16
80	1067.92	1094.96
81	1228.48	862.4
82	1095.28	1141.2
83	1000.56	1005.2
84	1273.28	1013.44
85	1015.6	971.92
86	1363.2	1177.92
87	1014.4	1179.2
88	995.2	932.16
89	1025.68	1028.4
90	1142.64	953.2
91	1089.12	1043.04
92	1121.44	981.6
93	1000.96	912.64
94	989.44	983.36
95	959.2	922.88
96	1345.12	959.52
97	960.48	944.16
98	1136.32	1102.08
99	934	1016.72
100	930.4	1061.6
101	914.08	1018.08
102	1240.24	1407.6
103	881.6	1049.92
104	1054.24	984.48
105	941.44	999.36
106	1080.08	934.96
107	1086.96	1044.88
108	1052.16	1281.6
109	921.6	1135.36
110	1019.28	1141.36
111	1162.32	1068.08
112	898.8	1181.84
113	1166.48	1276.4
114	1066.08	1065.76
115	1376.64	985.92
116	976.64	944
117	965.2	932.72
118	1195.52	1012.48
119	1052.24	1104.4
120	1082.48	1090.96
(1,0)	(2,20)	(3,0)	(4,71843)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1074.64	1045.74
delay	234.002	647.642
loss	0.0417834	0.253038
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=28'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
