Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.725s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.8	14.8
61	365.28	339.36
62	528.32	404.96
63	414.08	533.6
64	426.4	574.56
65	385.28	457.44
66	541.76	543.04
67	423.2	553.76
68	441.44	552.16
69	438.72	433.44
70	503.68	479.68
71	479.68	381.28
72	623.52	475.36
73	453.6	565.44
74	491.2	462.24
75	477.76	418.4
76	536.48	484.64
77	485.76	452
78	550.72	528.64
79	550.08	318.4
80	598.24	477.76
81	582.72	521.76
82	426.56	311.52
83	577.12	537.28
84	476	557.12
85	468.64	494.4
86	540.16	464.96
87	417.76	336.64
88	329.6	460.96
89	436.32	532.96
90	621.28	480.96
91	546.72	542.88
92	535.36	523.04
93	535.36	470.56
94	500.96	605.12
95	495.52	428.16
96	552.8	520.8
97	408.8	552.96
98	619.36	366.88
99	516.48	438.4
100	485.6	564.64
101	558.88	561.76
102	590.08	377.92
103	462.72	358.08
104	501.76	501.28
105	510.88	551.2
106	428.96	524.64
107	443.04	464.64
108	447.2	404.8
109	526.4	495.68
110	655.68	521.12
111	346.56	477.12
112	469.92	549.28
113	437.28	562.4
114	501.6	502.4
115	451.04	572.48
116	500.48	546.4
117	356.64	619.84
118	573.28	295.84
119	648.96	514.08
120	602.24	421.6
avg	496.699	482.845
delay	0.327934	0.326206
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=10e5', '--packetSize=2e2', '--tcp=0', '--RngRun=48'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
