Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.710s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	14.8	14.2
61	623.28	551.92
62	477.36	547.2
63	504.64	471.44
64	524.4	480.08
65	566.24	576.72
66	478.4	529.84
67	537.92	515.2
68	562.72	501.12
69	489.28	474.08
70	462.48	472.64
71	500.56	474.08
72	484.64	475.84
73	474.56	463.52
74	503.68	540.48
75	529.04	522.48
76	506.72	464.96
77	465.92	479.92
78	482.96	504.16
79	576	474.24
80	454.08	463.52
81	468.88	495.68
82	505.6	490.56
83	478.32	465.12
84	467.84	472.8
85	533.52	473.28
86	470.24	466.16
87	498.48	524.08
88	447.6	472.8
89	475.44	490.4
90	463.84	489.92
91	473.6	487.2
92	512.96	544.24
93	495.28	515.52
94	493.76	474.8
95	475.12	500.32
96	443.2	496.24
97	523.28	488.24
98	479.92	479.52
99	496	461.92
100	495.52	557.84
101	468.64	472.08
102	495.6	516.48
103	462.88	492.4
104	481.84	537.36
105	517.04	513.36
106	538.56	494.24
107	505.6	448.88
108	520.4	489.04
109	530.32	552.88
110	556.48	474
111	462.32	475.68
112	472.4	466.96
113	496.4	533.92
114	531.2	552.08
115	482.8	499.68
116	454.8	480.72
117	521.52	474.48
118	543.6	505.76
119	495.12	492.48
120	511.44	470.32
avg	499.204	496.215
delay	326.622	668.811
loss	0.0473513	0.413255
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=1e2', '--tcp=0', '--RngRun=16'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
