Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.620s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	15	15.8
61	649.84	419.52
62	573.76	682.56
63	471.84	405.92
64	616.4	544
65	577.68	432.96
66	545.04	473.68
67	422.8	433.52
68	518.64	562.96
69	632.4	522
70	408.08	441.36
71	456.32	491.52
72	578.48	441.04
73	346.64	472.88
74	536.16	537.36
75	424.4	446.8
76	532.8	588.88
77	543.52	516.4
78	451.52	524.24
79	497.92	400.08
80	671.84	499.36
81	508.72	517.76
82	694	544.32
83	356.08	453.84
84	676.08	378.96
85	435.36	535.84
86	373.76	477.84
87	397.52	729.12
88	462.56	406.08
89	545.36	385.84
90	435.36	470.16
91	478.96	501.76
92	514.56	441.28
93	613.12	595.76
94	614.32	546.72
95	441.6	471.76
96	456.32	559.2
97	456	601.12
98	625.04	490.08
99	470.16	421.68
100	468.24	405.28
101	553.84	490.56
102	488.08	573.36
103	453.44	449.28
104	649.36	465.36
105	461.04	554.32
106	498.8	570.4
107	624.24	450.8
108	673.28	471.76
109	477.92	519.12
110	669.12	551.6
111	330.56	363.2
112	467.92	599.12
113	511.52	565.2
114	471.04	720.48
115	427.52	459.92
116	521.84	475.84
117	380	516.32
118	514.72	384.4
119	466.48	356.96
120	513.2	517.68
(1,0)	(2,5027)	(3,0)	(4,322)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	510.552	497.119
delay	0.213498	0.210055
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=10e5', '--packetSize=1e2', '--tcp=0', '--RngRun=22'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
