Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.675s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	15.6	14	15.6	16
61	587.28	640.08	552.8	450.88
62	472.64	472.64	449.92	469.76
63	441.52	456.16	472.64	464.24
64	470.4	455.76	450	460.64
65	473.92	439.68	481.6	484.8
66	453.6	479.2	487.04	472.64
67	460.16	460.8	455.04	465.92
68	465.12	468.48	469.76	465.12
69	473.76	478.96	441.6	473.2
70	468.64	464.48	459.92	449.2
71	479.36	492.72	467.92	487.68
72	446.8	463.84	452	471.28
73	466.4	461.52	463.92	460
74	472.48	465.6	468.64	452.16
75	480.16	408.16	487.2	474.4
76	487.52	446.56	490.08	487.52
77	465.92	465.44	460.48	475.04
78	462.56	468.16	469.12	461.6
79	440	472.8	425.6	471.2
80	462.56	458.4	437.92	463.84
81	471.36	461.04	449.12	453.04
82	449.52	465.28	470.8	470.08
83	473.28	455.04	473.6	472.64
84	450.88	473.92	471.84	472.8
85	447.52	472.56	465.92	462
86	482.48	472.8	479.68	455.6
87	447.52	464.64	472.64	469.6
88	480.32	472.8	447.36	472.8
89	473.68	472.8	452.32	471.28
90	487.04	490.16	487.36	450.64
91	475.2	472.72	459.2	459.12
92	470.4	448.4	469.44	435.44
93	472.64	454.64	454.64	472.8
94	457.28	487.04	463.28	450
95	457.2	459.92	457.2	458.64
96	453.2	475.84	484.4	456.96
97	448	472.56	473.04	472.64
98	464.88	461.84	461.6	472.8
99	469.04	495.92	451.36	499.2
100	472.48	444.16	448.8	480.32
101	467.6	424.24	472.8	465.12
102	478.24	482.56	472.64	425.44
103	470.24	462.08	473.2	454.96
104	453.28	462.8	446.4	459.6
105	461.04	470.24	464.96	455.92
106	472.8	429.2	474.08	468.72
107	472.64	455.04	472.32	466.88
108	458.8	458.08	464.24	488.96
109	470.08	474.8	450.8	487.2
110	464.96	460.72	470	449.12
111	459.44	472.64	455.84	463.6
112	477.44	481.2	466.4	451.44
113	488.4	465.68	490.4	431.04
114	458	458.96	455.04	469.6
115	464.16	471.6	470.56	444.56
116	473.6	467.76	452.56	443.2
117	443.36	478.48	466	501.12
118	452.16	472.8	464.32	463.52
119	472.8	472.4	472.8	437.68
120	461.2	451.84	457.04	463.84
(1,0)	(2,7)	(3,0)	(4,77818)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	467.583	467.777	465.82	464.351
delay	1122.99	1087.72	1215.63	810.885
loss	0.719038	0.723869	0.554154	0.730744
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=45'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
