Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.655s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	11.2	16.2
61	1180.8	936.48
62	1630.56	828.8
63	1194.56	1084.32
64	1072.16	1468
65	1105.76	1196.96
66	1118.72	1197.12
67	1222.24	1307.68
68	1273.6	1133.6
69	1231.36	1244.64
70	1122.56	1306.08
71	1272	1017.76
72	1016.8	1439.2
73	1046.24	1358.4
74	1198.24	1248.8
75	1348	917.92
76	1364.32	1141.76
77	1000.64	1246.56
78	1259.68	1267.36
79	1140	1425.12
80	935.04	1216.8
81	917.28	1260.64
82	1246.72	990.08
83	1341.92	1253.76
84	1410.08	1066.24
85	1110.24	996
86	1000.64	1485.76
87	1102.4	1142.24
88	1041.44	1295.52
89	1085.92	1258.88
90	1344	1179.36
91	1224.96	1236.64
92	1170.08	973.92
93	1066.4	1336.32
94	1099.04	1108.16
95	1177.12	987.68
96	996.32	1160.32
97	1387.84	943.04
98	1063.84	1223.04
99	1142.4	1242.88
100	1304.96	1229.92
101	1168.32	1048.64
102	1046.88	1350.24
103	1228.16	1203.68
104	1076.32	1342.24
105	1383.36	1179.2
106	815.36	1344.96
107	1020.32	1266.4
108	1140.64	1165.6
109	1257.76	1128.64
110	1016.48	1250.08
111	1465.12	895.84
112	1257.6	1296.96
113	1095.2	1120.8
114	1020.32	1392.16
115	1193.12	1182.56
116	1412.48	849.28
117	848.32	1526.72
118	990.24	1562.56
119	912.48	1604.8
120	1167.2	1388.64
avg	1158.04	1207.56
delay	191.392	136.887
loss	0.0288252	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=29'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
