Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.783s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	14.8	11.8
61	1163.92	982.4
62	805.44	1069.68
63	1058.56	976.72
64	840	1173.92
65	955.36	935.28
66	1135.92	657.28
67	869.36	1024.88
68	1027.2	834.96
69	1184.24	1120.16
70	1082.16	730.56
71	797.84	1148.64
72	1144.4	1043.52
73	631.28	1190.96
74	978.08	1188.16
75	999.12	1116.72
76	1100.88	987.76
77	1072.16	1103.12
78	1084.72	1146.64
79	1116.24	934.48
80	1043.28	1072.16
81	1208	1023.92
82	845.2	1133.84
83	1004.16	1112.48
84	890.72	1373.84
85	1099.92	889.2
86	642.8	981.68
87	812.8	940.16
88	790.88	974.48
89	1144.64	1032.72
90	1018.16	793.84
91	1167.6	975.84
92	796.4	650.24
93	1153.84	1010
94	1330.16	697.44
95	1119.2	947.2
96	1150.4	1126.56
97	1087.68	991.2
98	1068.08	938.32
99	971.04	1134.96
100	785.2	982
101	766.08	500.64
102	1046.08	1073.92
103	1408.08	918.32
104	1096.32	959.04
105	1100.8	961.92
106	1118.24	839.76
107	866	1008
108	1059.12	977.68
109	915.76	1133.2
110	922.32	940.72
111	884.56	1282.8
112	942.32	1072.72
113	1169.36	1049.44
114	785.6	1008.72
115	1021.68	741.84
116	955.36	1139.12
117	910.72	892.56
118	1084	1035.44
119	728.4	1154.88
120	629.92	948.32
(1,0)	(2,16502)	(3,0)	(4,43450)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	993.129	996.449
delay	9.90135	9.90184
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=20e5', '--packetSize=1e2', '--tcp=0', '--RngRun=10'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
