Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.706s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.6	13.6
61	288	246
62	242.4	274.8
63	261.6	244.8
64	268.8	263.2
65	186	256
66	294.8	226.8
67	320	280.8
68	263.6	257.2
69	188	197.6
70	274.4	237.2
71	297.2	181.2
72	275.2	259.6
73	262	231.6
74	254.8	238.4
75	265.6	206.4
76	297.6	218.4
77	264.8	244
78	223.6	199.2
79	322	200
80	180	272.4
81	306.8	288.4
82	271.2	245.2
83	250.4	199.6
84	255.6	250.8
85	218.8	234.8
86	199.6	243.6
87	286	256.4
88	279.2	298.4
89	303.6	197.6
90	215.6	213.6
91	252	299.2
92	221.2	171.6
93	310.8	221.6
94	288	320.8
95	265.6	268.4
96	277.2	284
97	321.6	239.2
98	224.4	271.6
99	219.6	214.4
100	261.6	216.8
101	250	263.2
102	310.8	263.2
103	189.6	183.6
104	230.8	244
105	323.2	245.2
106	240.4	192.4
107	189.6	197.2
108	198.4	272
109	163.6	251.2
110	240	281.6
111	235.6	316
112	256	327.6
113	267.2	208
114	225.6	154.8
115	202.4	224.8
116	220	201.6
117	248.8	178.8
118	235.2	289.2
119	216	274.4
120	291.2	352
avg	253.227	243.207
delay	0.245859	0.245402
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=5e5', '--packetSize=5e2', '--tcp=0', '--RngRun=5'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
