Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.658s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	15.4	14	15.4	14.2
61	866.4	904.96	1066.56	883.04
62	895.04	859.2	805.12	819.84
63	777.92	840.16	869.76	800.48
64	893.6	896.32	818.24	924.64
65	855.36	816.16	939.68	880.64
66	877.92	834.24	801.92	870.24
67	928.32	886.24	917.6	807.04
68	973.28	815.84	902.56	878.24
69	881.6	816.32	872.64	886.08
70	824.48	930.08	824.48	836.64
71	865.28	1011.2	804.48	869.76
72	870.24	901.12	857.28	844.64
73	963.84	989.44	927.2	806.56
74	897.28	890.24	789.12	887.68
75	907.68	881.92	886.88	874.88
76	904	850.24	796.32	861.28
77	876	910.24	904.32	940.8
78	896.32	915.52	969.6	899.84
79	882.08	901.12	762.24	959.2
80	964.16	873.12	756.64	837.76
81	880	799.2	777.6	873.76
82	891.2	899.68	1017.92	901.28
83	833.92	866.24	878.88	868.64
84	866.4	882.4	895.36	841.28
85	974.72	1005.92	750.08	910.88
86	630.88	855.2	894.24	934.24
87	843.68	900.48	833.6	891.04
88	882.56	904.16	865.12	912.96
89	855.52	803.04	815.52	813.6
90	852.64	941.44	872	802.08
91	1012.16	943.04	960.32	866.24
92	931.68	989.6	1006.88	705.12
93	848.16	896	770.56	830.56
94	815.36	830.88	875.68	925.76
95	829.28	822.08	927.36	958.56
96	905.44	864	753.12	820.8
97	920.64	904.48	920.96	915.36
98	886.56	867.84	862.24	778.56
99	868.8	878.56	854.08	885.92
100	860.64	929.6	836.64	920
101	855.04	831.84	875.84	837.6
102	845.28	855.2	843.52	821.12
103	841.76	767.84	812	845.6
104	871.68	754.72	884.16	843.68
105	878.88	851.52	860.64	884.8
106	930.56	920.32	802.24	891.2
107	905.44	835.68	860.96	834.08
108	857.44	819.84	781.76	813.92
109	820.32	781.6	808.96	814.72
110	874.24	833.6	938.72	883.68
111	1097.92	826.56	964.48	1103.36
112	868.96	918.24	896.8	777.12
113	849.76	912.96	887.68	936.8
114	915.52	807.52	885.28	862.4
115	869.28	913.6	828.96	868.48
116	849.12	871.04	882.08	941.44
117	868.96	908.32	911.36	940.16
118	861.44	790.24	830.56	843.2
119	868.64	810.24	881.28	826.08
120	761.92	856.64	890.56	785.6
(1,0)	(2,14)	(3,0)	(4,67652)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	878.053	872.917	866.144	868.016
delay	575.679	1032.09	436.997	961.172
loss	0.281864	0.553793	0.254776	0.561302
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=2e2', '--tcp=0', '--RngRun=25'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
