Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.516s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	18.4	15.8
61	905.04	883.44
62	862.88	930.64
63	803.52	1379.44
64	1154.96	604.24
65	990.88	810.8
66	1028.08	947.92
67	812.32	896.32
68	912.16	1339.36
69	1121.04	845.84
70	953.36	1107.28
71	1100.96	1040.88
72	1183.28	973.76
73	1044.96	963.44
74	881.44	1053.68
75	690.32	692.16
76	1149.6	846.4
77	978.8	1036.64
78	738.48	1200.4
79	957.76	1106.72
80	707.84	1157.68
81	851.92	1182.48
82	1059.2	1202.08
83	783.36	731.44
84	856.64	908.72
85	1183.36	1019.12
86	935.76	1231.12
87	718.4	1283.6
88	928.8	1175.52
89	1040.88	929.04
90	1004.96	876.16
91	779.92	1158.48
92	882.24	1088.08
93	934.72	899.84
94	588.24	967.76
95	1010.56	870
96	876.16	990.4
97	1133.6	1004
98	1038.16	1333.68
99	875.28	1276.96
100	1016.96	1212.48
101	1014.96	1103.76
102	1068.8	1062.32
103	1327.2	1025.36
104	1092.4	697.36
105	989.52	895.92
106	844.4	875.52
107	1091.12	993.84
108	766.88	1007.68
109	996.8	1119.2
110	995.6	880.4
111	729.44	1092.16
112	1213.12	1068.16
113	1013.2	970.8
114	802.72	868
115	1067.12	668.64
116	813.76	1036.24
117	820.96	934.56
118	924.88	972.72
119	1229.84	1011.44
120	901.6	1102.96
(1,0)	(2,7549)	(3,0)	(4,51737)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	953.019	1009.08
delay	22.3545	26.1953
loss	0	8.61234e-05
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=1e2', '--tcp=0', '--RngRun=14'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
