Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.735s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.4	16.8
61	990.48	1045.68
62	1223.28	905.92
63	1232.16	919.68
64	1113.52	1003.12
65	1023.36	1045.2
66	847.44	1103.84
67	954.8	986.48
68	957.6	851.04
69	988.08	884.32
70	1064.64	1164.88
71	935.2	1018.72
72	1190.32	1078.56
73	1184	649.2
74	802.96	940.4
75	1110.4	949.04
76	1006.48	830.64
77	1105.44	1305.76
78	1094.8	1227.36
79	1154.64	1013.84
80	1256.56	1098.16
81	1276.08	1173.92
82	1230.64	792.96
83	967.36	932.48
84	868.32	846.4
85	1074.4	1231.04
86	980.8	945.52
87	1006.56	957.84
88	984.32	727.76
89	857.36	1081.84
90	724	756.4
91	973.6	973.68
92	806.48	1087.2
93	1011.76	1099.44
94	941.44	1139.28
95	1147.92	1243.04
96	939.92	889.76
97	1172.8	998.16
98	1182.72	919.04
99	962	887.84
100	1096.64	1070.56
101	1031.84	982.48
102	1061.52	951.6
103	1167.84	1057.92
104	1149.44	809.68
105	948.16	948.96
106	1282.8	921.36
107	894.64	1183.68
108	997.28	1188.32
109	1147.52	795.2
110	904.48	1023.68
111	896	1035.12
112	993.76	1242.24
113	1146.32	808.56
114	782.96	923.28
115	1178.16	973.76
116	834.64	1046.32
117	1226.48	889.04
118	1028.32	819.92
119	1293.36	982.4
120	1129.12	938.24
(1,0)	(2,6333)	(3,0)	(4,54278)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1042.27	988.296
delay	25.5931	25.2747
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=20e5', '--packetSize=1e2', '--tcp=0', '--RngRun=23'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
