Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.387s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	16.2	16.8	15.4	16.2
61	571.84	424.32	376.64	305.44
62	419.92	483.12	577.52	392.16
63	513.92	571.12	549.04	416
64	497.12	544.32	352.16	650.48
65	634.32	497.44	402.24	680.48
66	535.36	475.44	493.52	448.8
67	509.6	639.84	578.64	458.16
68	497.52	533.84	477.84	668.56
69	477.2	410.4	519.92	564.64
70	416.96	326.56	406.56	367.52
71	447.36	546.4	587.04	371.44
72	559.92	480.64	450.8	434.96
73	394.32	444.16	516.16	464.08
74	550.96	552.72	605.36	518.64
75	485.12	550.24	463.52	576.88
76	620.16	529.04	457.52	404.88
77	454.4	506.72	594.08	345.68
78	556.96	422.64	381.28	457.52
79	520.88	419.68	592.72	463.2
80	566.88	588.48	455.36	445.04
81	506.88	503.76	462.88	552.88
82	545.84	526.16	436.96	622.32
83	407.76	463.28	449.2	486.08
84	464.56	568.88	496.88	575.92
85	478.08	407.28	526.8	564.08
86	490.96	566.8	627.84	655.04
87	584.32	536.8	426.16	465.12
88	449.92	639.92	385.84	409.44
89	632.88	617.6	580	332.32
90	575.2	468.24	529.52	481.12
91	458.56	480.96	506.64	616.08
92	657.52	484.08	510.8	413.36
93	475.92	491.28	431.2	658.16
94	471.28	399.6	362.56	443.6
95	321.52	482.24	508.96	422.88
96	531.44	473.28	453.04	533.84
97	562.48	549.6	539.2	519.12
98	515.36	429.68	679.68	600.72
99	504.8	502	431.04	578.8
100	482.24	571.2	540.08	414.4
101	468.96	602.8	522.72	517.68
102	526.16	508.64	452.16	479.04
103	560.24	587.52	415.52	582.4
104	467.36	487.68	529.44	549.12
105	672.08	447.2	312.24	554.08
106	388.16	316.88	534.48	182.56
107	656.64	677.84	474.72	468.4
108	513.44	537.76	649.84	529.6
109	362.16	459.28	650.8	570.08
110	612.4	428.24	599.84	480.16
111	617.68	607.04	611.92	469.84
112	617.44	494.96	624.56	483.52
113	410	568	515.6	516.72
114	488.8	539.84	524.08	412.32
115	399.44	478.96	344.72	487.12
116	549.28	478.64	470.24	566.56
117	419.44	474.32	544.56	515.04
118	527.2	513.44	367.68	667.76
119	536.88	551.36	590.56	532.32
120	297.6	597.12	347.28	427.44
(1,0)	(2,25082)	(3,0)	(4,39386)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	507.327	507.788	496.769	496.193
delay	4.20444	4.73348	4.36508	5.0807
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=10e5', '--packetSize=1e2', '--tcp=0', '--RngRun=23'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
