Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.706s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	18.6	14.6
61	1004.48	894.48
62	996.48	789.44
63	1097.44	1078.24
64	973.92	993.76
65	1025.28	1000
66	1143.84	960.16
67	1009.36	968.24
68	1161.12	956.32
69	1106.96	977.52
70	922.56	890.88
71	891.92	882.8
72	1054.4	1018.88
73	985.6	969.28
74	983.68	985.6
75	924.24	944.24
76	939.04	987.2
77	871.76	914.16
78	908.64	936.48
79	884.08	867.28
80	947.2	989.44
81	980.24	906.16
82	1076.4	1034.96
83	1038.8	969.2
84	1065.12	1009.12
85	931.84	939.84
86	904.4	1030
87	968.16	914.4
88	919.28	944.72
89	947.28	904.24
90	891.6	913.2
91	956.4	952.72
92	997.92	938.4
93	918.48	880.24
94	985.84	960.72
95	1020	927.84
96	1053.2	923.44
97	995.04	831.52
98	934.96	987.6
99	918.56	923.68
100	984.08	1019.76
101	942.16	1110.64
102	898.08	915.36
103	1130.48	1123.12
104	877.84	841.84
105	928.48	941.6
106	944.4	980.08
107	914.4	1002.08
108	881.52	955.6
109	1014.72	1072
110	888.08	860.08
111	985.92	970.88
112	1047.04	1021.44
113	1152	1003.2
114	932.16	934.08
115	1079.6	1060.08
116	962.24	935.36
117	921.68	936.88
118	1044.16	1020.16
119	937.52	1003.92
120	990	985.36
(1,0)	(2,11)	(3,0)	(4,72474)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	979.868	959.832
delay	1796.62	970.903
loss	0.48857	0.473329
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=27'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
