Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.659s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	12.8	14.6	16	15.6
61	415.2	682.08	439.04	489.76
62	459.36	454.24	457.44	448.16
63	469.44	484.32	452.16	444
64	454.56	470.72	436	480.64
65	437.6	436.32	424.8	437.92
66	471.36	452	444.16	464.48
67	454.24	410.24	433.6	454.72
68	390.24	493.28	471.04	463.2
69	464.16	435.68	444.64	455.84
70	455.52	445.44	440	417.28
71	416.64	453.92	450.72	421.12
72	463.36	431.2	437.12	471.52
73	399.52	478.24	428.64	477.6
74	431.2	480	437.44	467.52
75	439.36	453.92	441.76	440.16
76	475.68	483.04	462.24	409.76
77	459.84	441.44	486.4	461.44
78	433.12	434.24	410.72	455.04
79	463.84	433.12	424.64	441.44
80	438.08	450.72	482.08	442.72
81	418.72	455.04	435.36	453.12
82	420.96	437.92	444.32	435.04
83	471.52	467.2	408.96	487.84
84	457.12	445.28	481.12	479.52
85	440.48	457.12	468.96	486.72
86	442.24	448.32	443.52	436.32
87	446.24	453.92	449.44	421.6
88	436	467.84	468.32	424.8
89	453.6	418.72	445.28	437.44
90	464.32	493.6	471.84	378.56
91	464.48	453.28	443.84	445.28
92	455.52	396.32	455.2	454.24
93	423.04	415.04	430.88	453.12
94	453.6	427.52	429.76	454.24
95	435.52	488.8	429.92	484.32
96	448.8	426.24	440.32	445.92
97	413.28	474.08	450.4	456.32
98	464.64	447.52	488.8	458.72
99	497.44	438.88	451.36	461.44
100	436.64	441.6	478.4	405.92
101	430.4	446.88	469.92	475.68
102	458.72	456	449.44	472.16
103	439.84	423.52	433.28	430.72
104	419.04	452.64	434.4	453.92
105	480	452.96	417.12	468.64
106	470.24	427.84	444.16	453.12
107	465.12	474.4	431.52	453.28
108	480.8	422.08	476.8	369.92
109	438.08	483.52	445.6	444.16
110	445.92	454.24	433.76	417.44
111	456.48	388	465.6	439.52
112	464.48	450.72	484.64	457.12
113	458.72	455.04	474.4	442.08
114	469.44	448.32	412.96	445.92
115	453.92	440.48	437.76	437.44
116	476.32	498.88	405.6	484.64
117	456.16	482.72	471.2	503.84
118	481.6	410.72	407.04	485.76
119	450.72	447.04	441.28	435.36
120	445.6	417.92	421.6	439.52
avg	449.635	453.205	446.312	450.251
delay	933.645	383.552	1263.18	872.163
loss	0.745515	0.141142	0.755766	0.543883
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=19'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
