Waf: Entering directory `/home/jw27/ns-3.30-obss/build'
Waf: Leaving directory `/home/jw27/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.442s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	17.2	13.6	13.4	14.8
61	550.72	425.84	622.16	418.24
62	456.72	473.2	472.8	460
63	465.04	460.8	448.08	461.6
64	458.08	450.72	471.2	453.6
65	461.04	461.04	458.32	469.52
66	465.28	460.8	458.24	472.64
67	459.04	451.52	468.8	447.52
68	461.2	465.44	465.44	465.2
69	472.32	451.44	460.88	472.64
70	451.52	464.8	458.24	447.2
71	472.32	466.4	451.2	472.48
72	461.84	472.64	471.36	454.96
73	472	458.56	466.4	464.48
74	465.12	468.56	450	470.4
75	448.4	458.4	470.4	442.32
76	475.84	445.76	472.64	472.64
77	477.04	487.2	472.8	469.2
78	452.16	472.8	469.2	452.88
79	460.4	458.64	441.6	471.68
80	469.28	428.64	498.56	503.68
81	428.16	492.64	476.24	481.04
82	459.28	467.36	438.8	462.4
83	460	460.64	464.96	451.84
84	465.12	438.64	461.6	471.12
85	466.64	422.08	472.4	452
86	453.6	471.04	450.72	462.08
87	468.64	461.2	461.44	452.88
88	457.52	450.72	463.6	470.4
89	471.2	474.08	474.4	449.12
90	466.32	476.96	481.04	462.72
91	446	468	458	462.24
92	460.32	461.2	465.12	457.2
93	481.92	457.76	455.04	487.2
94	463.52	455.52	470.4	464.64
95	494.88	483.52	469.92	424.64
96	446.96	461.52	469.44	472.32
97	451.2	473.2	466.48	444.32
98	423.6	472.8	443.2	489.2
99	458.24	460.64	444	448.32
100	459.52	453.52	472.64	471.92
101	467.2	472	429.76	473.6
102	472.4	444	476.64	473.2
103	486.4	444.4	473.04	472.64
104	461.12	468.48	472.8	450.4
105	472.64	475.12	472.8	448.56
106	457.52	468.72	472.64	462.56
107	469.6	471.84	458.48	453.52
108	463.84	416.64	469.44	472.8
109	450.08	460.48	460	458.24
110	470.24	459.04	462.72	457.92
111	446.8	465.68	457.84	454
112	435.04	454	453.2	477.6
113	472.8	464.08	452.96	494.64
114	467.6	452.56	465.28	472.8
115	467.76	452.32	471.2	461.2
116	472.8	484	466.64	447.92
117	446.8	460.64	451.2	456.72
118	450.08	460.4	465.52	472.64
119	462.96	473.6	461.36	472.8
120	453.52	450.72	471.28	473.44
(1,0)	(2,7)	(3,0)	(4,77933)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	463.087	460.749	466.209	463.128
delay	782.388	447.773	684.032	928.365
loss	0.310171	0.279012	0.309808	0.79092
Command ['/home/jw27/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=2'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
