Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.655s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	11.6	13.6
61	1468	1172.8
62	1480	1552
63	1547.2	1392.8
64	1538.4	1585.6
65	977.6	1687.2
66	1424.8	1530.4
67	1396	1799.2
68	1115.2	1812
69	1224.8	1606.4
70	1430.4	1097.6
71	1316	1537.6
72	1599.2	884.8
73	1406.4	1534.4
74	1586.4	1486.4
75	1672	1596
76	1132.8	1488
77	1033.6	1523.2
78	1579.2	1336
79	1496.8	1456
80	1244.8	1668.8
81	1733.6	1243.2
82	1270.4	1831.2
83	1517.6	1336
84	1196.8	1527.2
85	1451.2	1730.4
86	1584	1406.4
87	1724	1508.8
88	1764	1268
89	1698.4	1184
90	1352.8	1441.6
91	1741.6	1401.6
92	1432.8	884
93	2008.8	1519.2
94	1355.2	1575.2
95	1232.8	1674.4
96	1568.8	1635.2
97	1579.2	1353.6
98	1610.4	1136
99	1688	1592.8
100	1634.4	1702.4
101	1397.6	1436.8
102	1130.4	1408.8
103	1647.2	1103.2
104	1519.2	1585.6
105	1257.6	1283.2
106	1253.6	1340.8
107	1466.4	1767.2
108	1126.4	1751.2
109	1300	1543.2
110	907.2	1382.4
111	1532.8	1606.4
112	1288.8	1899.2
113	1996.8	1936.8
114	1464	1590.4
115	1058.4	1214.4
116	1480.8	1719.2
117	1744	1347.2
118	1476	1552.8
119	1708.8	1266.4
120	1356	1134.4
(1,0)	(2,64)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1448.77	1476.13
delay	0.23714	0.131712
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=30e5', '--packetSize=10e2', '--tcp=0', '--RngRun=6'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
