Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.659s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	11	16.4
61	618.8	659.92
62	444.32	473.2
63	472.64	465.28
64	483.84	459.84
65	462.64	472.8
66	470.88	468.64
67	464.8	469.92
68	469.44	450.4
69	482	479.36
70	460.08	480.32
71	471.36	505.6
72	465.12	473.76
73	486.24	462.72
74	458.24	496
75	481.84	478.08
76	452.24	471.36
77	464	472.8
78	469.12	458.4
79	474.4	462.24
80	470.08	455.84
81	473.2	463.68
82	466	477.92
83	472.64	469.68
84	475.2	474.64
85	526.32	469.52
86	529.44	515.2
87	465.6	468.32
88	465.44	459.6
89	470.4	459.84
90	459.44	472.8
91	476.8	461.44
92	485.6	478.56
93	472.8	457.44
94	472.64	475.12
95	478.32	513.76
96	465.12	474.08
97	464	470.16
98	452	469.2
99	470.24	464.4
100	468.32	464.64
101	465.68	474.4
102	508.16	482.24
103	492.96	476.96
104	492.48	570.88
105	464.16	512.08
106	474.88	462.96
107	475.68	464.8
108	479.52	461.28
109	478.64	480.4
110	458.24	467.04
111	469.12	471.6
112	496.8	481.2
113	467.52	472.8
114	470.4	466.56
115	467.04	478.88
116	442.56	484.8
117	461.68	472.64
118	503.92	512.08
119	473.52	484.16
120	490.96	501.84
avg	476.092	479.268
delay	2223.28	464.861
loss	0.557396	0.198741
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=18'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
