Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.720s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	19.2	14.4
61	1441.28	1272.16
62	1618.4	1246.24
63	1343.2	1670.88
64	1890.08	1264.48
65	973.28	1203.2
66	1562.4	1762.08
67	2225.76	1841.28
68	1505.6	1599.84
69	1680.16	1333.6
70	1470.72	1445.76
71	1438.08	1349.76
72	1521.28	1410.88
73	1775.04	1353.28
74	1525.76	1412.32
75	1549.44	1558.72
76	1789.76	1324
77	1600.48	1361.6
78	1728.8	1628.8
79	1717.12	1216.16
80	1743.84	1155.52
81	1441.28	1048.48
82	1630.4	1695.2
83	1680.32	1576.16
84	1122.72	1524.8
85	1506.88	1471.68
86	1480.16	1574.24
87	1679.04	1370.88
88	1296.96	1311.36
89	1480.48	1508.8
90	1241.28	1117.76
91	1189.28	1828.8
92	1479.52	1629.12
93	1557.44	1415.04
94	1547.52	1222.24
95	988.96	1438.24
96	1827.36	1327.84
97	1294.88	2071.68
98	1289.92	1605.44
99	1160.8	1833.92
100	888.96	1643.2
101	1926.56	1667.68
102	1127.2	948.64
103	1444.16	1883.2
104	1676.8	887.2
105	1402.72	1609.12
106	1320.96	1609.44
107	1695.04	1342.88
108	1541.92	1463.2
109	1710.56	1639.52
110	1540.96	1705.92
111	1667.52	1629.12
112	1536.16	1767.84
113	1687.04	1901.6
114	1292.8	1689.28
115	1484.64	973.12
116	1261.12	863.84
117	1503.68	1840.64
118	1597.6	1355.2
119	1888	1268.64
120	1546.72	1033.44
(1,0)	(2,16971)	(3,0)	(4,18444)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1512.28	1461.75
delay	1.9455	2.22947
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=30e5', '--packetSize=2e2', '--tcp=0', '--RngRun=44'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
