Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.402s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	14	18	12.4	15.8
61	317.04	238.8	333.12	266.32
62	230.8	227.44	236.8	236.64
63	235.84	236	231.04	236
64	231.2	236.8	235.04	220.48
65	236	236	236	230.56
66	236.8	222.4	234.08	236.48
67	236	237.04	223.84	236.8
68	236.8	233.6	229.6	232.24
69	236.64	234.56	236.64	228.48
70	236	230.72	236	236
71	232.32	234.24	236.8	236.64
72	240.48	208.56	248.64	247.6
73	238.8	242.72	236.8	244.8
74	232.96	228.8	236	221.6
75	240.24	244	221.44	246
76	212.96	256.08	248.8	228.32
77	231.2	221.6	232.32	236.8
78	226.24	236.64	231.84	236.8
79	215.84	235.68	236	236
80	254.4	236.64	224.48	236.8
81	218	235.2	236	236
82	230.64	231.36	236.8	236.64
83	236	231.36	235.84	236.4
84	236.8	234.88	236.8	220.88
85	251.92	268.08	241.28	215.36
86	218.08	222.64	236.8	247.84
87	222.24	236.8	227.52	248.8
88	236.8	212.96	231.84	242.56
89	236.8	224.88	236.8	234.4
90	237.44	236.8	236	228.8
91	223.6	236	236.8	230.4
92	262	230.4	221.92	242.4
93	224	227.2	236.8	236.64
94	222.8	236.8	233.44	234.8
95	232.8	236.24	236.64	226.4
96	225.76	233.2	236.8	242.4
97	232	196	232	242
98	251.92	240.96	238.8	234.24
99	221.76	245.04	240.48	241.6
100	236.8	229.2	227.84	231.2
101	219.6	243.6	230.8	240
102	243.2	236.8	236	232.56
103	230.4	236.8	236.8	232.8
104	235.84	235.84	230	221.6
105	236.8	229.6	231.2	235.84
106	236	240.64	247.44	232.16
107	236.8	236.8	227.2	228
108	233.6	232.4	227.6	238.4
109	231.84	216.4	236	244.8
110	246	225.12	234.8	252.4
111	236.8	238.08	227.52	235.84
112	236	231.2	236.64	236.8
113	237.04	235.52	229.6	233.84
114	236	222.72	219.2	236.8
115	236.8	234.88	225.2	236.8
116	232.8	221.44	232.4	235.68
117	227.68	236.8	236.64	230.4
118	243.52	247.2	228.32	242.4
119	236	236.64	235.84	221.76
120	239.68	228	244	229.44
avg	235.485	233.18	235.595	235.657
delay	1020.24	1897.42	576.196	1506.99
loss	0.614032	0.777646	0.323453	0.777315
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=15e5', '--packetSize=1e2', '--tcp=0', '--RngRun=26'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
