Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.658s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.8	16.8
61	650.56	467.12
62	581.84	520.32
63	541.68	494.64
64	496.4	527.44
65	474.08	492.24
66	548.96	583.04
67	540.56	484.4
68	480.32	476.96
69	492.24	530.88
70	500.08	484.24
71	501.28	486.96
72	608.64	520.96
73	527.76	516.72
74	504.4	600.08
75	507.76	507.6
76	473.6	491.04
77	477.44	513.68
78	480.88	481.68
79	465.76	504.08
80	492.64	569.2
81	507.12	514.16
82	498.32	477.52
83	489.28	487.04
84	531.6	528.32
85	514.24	529.12
86	483.44	504.08
87	493.6	483.04
88	498.8	503.92
89	502.32	483.52
90	541.68	520.48
91	463.68	483.84
92	529.12	488.08
93	478.8	493.92
94	485.76	527.04
95	504.4	499.84
96	475.6	477.76
97	498.64	478.24
98	475.52	486.24
99	526.32	473.28
100	536.48	517.04
101	553.28	519.12
102	502.32	494.32
103	569.44	548.8
104	497.68	528.56
105	506.72	498.48
106	518.24	569.92
107	538.8	487.36
108	505.68	495.36
109	469.28	555.36
110	487.68	488.08
111	490.48	518.96
112	472.56	540
113	487.6	478.72
114	487.04	488.8
115	515.6	487.52
116	484.32	488.08
117	500	470.08
118	502	534
119	549.6	525.44
120	490	466.56
avg	508.499	506.555
delay	798.911	885.354
loss	0.361622	0.35832
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=20e5', '--packetSize=1e2', '--tcp=0', '--RngRun=35'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
