Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.668s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.8	17.8
61	1436	937.6
62	1426.4	1260.8
63	1272.8	1405.6
64	1246.4	1184.8
65	1274.4	1416.8
66	1172	1199.2
67	1228.8	1134.4
68	1250.4	1644.8
69	1371.2	1012.8
70	1540.8	1320.8
71	1353.6	1180.8
72	1343.2	1207.2
73	1174.4	1178.4
74	1177.6	1107.2
75	1096.8	1050.4
76	864	1112.8
77	1276	944
78	1065.6	736.8
79	1321.6	1573.6
80	1197.6	1316
81	1270.4	1314.4
82	936.8	1485.6
83	1437.6	1502.4
84	1186.4	1227.2
85	1234.4	1311.2
86	1548.8	1318.4
87	1550.4	1419.2
88	1570.4	1058.4
89	1780.8	1396
90	1075.2	1252.8
91	1604.8	1500
92	1113.6	1397.6
93	1069.6	1290.4
94	1168.8	1622.4
95	1522.4	1556.8
96	1497.6	1636
97	1125.6	1397.6
98	1160	1371.2
99	1255.2	1288
100	909.6	1345.6
101	1444	1403.2
102	920	1008.8
103	1224	1534.4
104	1284.8	1154.4
105	732.8	951.2
106	1456.8	1415.2
107	1350.4	1465.6
108	993.6	1416.8
109	1005.6	1087.2
110	728.8	1063.2
111	1072	1151.2
112	1136	1587.2
113	1397.6	1300
114	1376	1387.2
115	1156.8	1082.4
116	1003.2	1234.4
117	1163.2	1533.6
118	1118.4	1303.2
119	1100	1485.6
120	1007.2	1019.2
avg	1229.65	1286.67
delay	0.304843	0.392339
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=25e5', '--packetSize=10e2', '--tcp=0', '--RngRun=30'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
