Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.665s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	13	14.6	16	20
61	284.8	224.32	302.56	252.96
62	209.12	272.8	298.24	229.76
63	287.04	244.96	203.04	220.48
64	193.44	233.44	240.8	283.36
65	233.92	217.44	299.68	277.44
66	190.72	222.88	299.52	250.72
67	302.88	250.72	305.6	229.76
68	238.88	248.96	276.64	224.8
69	222.56	240.64	320	159.84
70	289.92	251.84	186.56	264.8
71	240.32	263.36	256.16	241.28
72	272.64	282.24	196.64	249.12
73	196	262.88	298.72	229.76
74	217.92	249.12	203.04	251.04
75	205.44	242.72	280.8	276.96
76	297.92	174.56	252.96	235.36
77	180.32	179.36	294.08	200.48
78	237.76	192.16	305.28	231.84
79	329.6	161.44	306.88	240.64
80	206.56	296.8	322.72	281.12
81	226.24	222.24	187.04	271.68
82	265.44	248.64	282.08	290.24
83	339.04	346.88	308.32	235.52
84	188	274.56	267.52	225.76
85	356.48	182.08	225.12	286.88
86	247.2	234.72	270.08	321.92
87	264.8	176	236.32	219.68
88	211.04	250.4	292.16	228.96
89	194.08	189.28	259.36	352.64
90	264.8	202.08	236.8	231.68
91	261.28	231.52	185.44	238.24
92	319.2	224.64	236.32	196.16
93	264	303.04	245.28	219.04
94	307.52	262.72	273.92	201.28
95	245.44	277.44	252.16	239.36
96	243.2	264.64	296.16	228.32
97	292.8	286.24	252.96	206.56
98	129.92	277.6	244.8	219.52
99	327.04	292.8	228.16	311.36
100	232.96	178.88	177.76	178.88
101	234.4	277.76	219.52	167.84
102	260.48	261.28	306.24	316
103	231.04	323.36	244.16	169.92
104	222.72	197.92	287.84	270.56
105	188.8	248.32	298.08	175.2
106	285.92	235.84	210.88	252.32
107	276.16	261.92	210.08	200.64
108	219.04	287.52	207.52	308.96
109	208.8	284.96	258.88	225.76
110	257.28	253.12	259.84	210.56
111	232	209.12	290.88	242.56
112	284.48	188.96	262.4	278.24
113	320.64	272	202.24	205.76
114	338.88	236.64	189.28	213.28
115	239.52	282.4	235.04	264.96
116	242.56	263.52	235.2	230.72
117	278.08	271.04	276.64	268.16
118	210.4	292.96	274.08	255.68
119	269.6	194.4	226.4	196.64
120	264.8	316.48	215.2	239.04
avg	251.397	246.643	255.301	240.467
delay	0.361324	0.34392	0.363364	0.352116
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=5e5', '--packetSize=2e2', '--tcp=0', '--RngRun=5'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
