Waf: Entering directory `/home/jw27/ns-3.30-obss/build'
Waf: Leaving directory `/home/jw27/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.418s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	13	14.6	16	20
61	570.08	447.84	604.32	505.44
62	409.92	541.6	594.56	447.52
63	573.12	491.52	397.12	452.16
64	396.8	472.8	493.28	570.72
65	468.32	434.08	601.28	552.96
66	379.84	444.64	598.24	501.44
67	607.36	500.96	611.2	460.64
68	478.88	498.4	555.68	448.8
69	441.6	479.84	631.2	314.24
70	582.56	505.92	379.52	535.04
71	481.12	525.44	513.92	482.56
72	544	566.56	391.36	498.24
73	393.6	525.76	598.56	458.4
74	435.04	495.84	405.76	502.08
75	409.76	485.76	561.28	551.52
76	597.44	348.8	504.96	474.24
77	357.76	358.24	588.64	398.24
78	476.32	385.12	613.28	467.2
79	659.2	317.76	607.84	475.2
80	415.2	598.4	649.44	567.52
81	428.96	426.24	368.32	526.72
82	553.6	515.04	567.84	597.12
83	671.04	682.24	590.72	451.68
84	384.96	561.76	563.84	470.88
85	711.84	365.44	449.76	573.76
86	493.92	467.84	539.04	643.52
87	529.6	353.6	472.64	439.36
88	421.6	499.2	586.24	458.72
89	390.72	380.16	517.92	706.4
90	526.4	405.76	474.08	460.64
91	522.88	461.44	370.4	479.2
92	637.6	449.76	473.12	390.4
93	529.28	604	490.56	438.4
94	610.4	524.8	546.72	400.32
95	496.32	554.72	505.76	481.76
96	484.16	525.28	583.36	450.88
97	588.48	577.28	511.36	415.04
98	256.8	555.2	491.52	442.88
99	655.2	586.88	456.32	623.52
100	466.72	358.56	355.2	356.16
101	469.28	555.84	439.84	336
102	507.36	502.88	590.4	621.76
103	475.68	663.68	509.44	349.44
104	444.64	396.64	578.08	543.04
105	378.4	497.76	594.24	349.6
106	570.56	470.4	423.68	504.64
107	552.32	526.24	417.92	400.8
108	440.48	573.92	414.56	619.2
109	414.08	571.04	520.48	448.8
110	516.48	505.12	518.08	421.44
111	465.12	417.44	582.56	487.2
112	568.64	379.52	524.96	555.68
113	640.48	543.52	402.72	411.84
114	679.36	472.96	378.72	426.56
115	478.56	564.48	472.32	531.84
116	484	525.76	469.28	461.44
117	554.24	544.16	552.48	534.88
118	421.6	583.84	550.08	510.56
119	538.4	388.48	452.48	393.12
120	529.92	636	428.8	478.88
avg	502.8	493.336	510.621	480.971
delay	4.67806	4.32819	4.64918	4.70419
loss	0	0	0	0
Command ['/home/jw27/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=10e5', '--packetSize=2e2', '--tcp=0', '--RngRun=5'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
