Waf: Entering directory `/home/jw27/ns-3.30-obss/build'
Waf: Leaving directory `/home/jw27/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.430s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	19.2	13.4	17	15.4
61	507.52	542	466.8	498.08
62	519.28	544.96	516.4	499.36
63	506.56	499.2	461.04	467.92
64	482.4	473.6	468.16	457.12
65	498	531.92	477.12	461.92
66	456	466.88	504.72	491.12
67	492.8	482.96	507.68	475.28
68	486.32	436	488.24	491.84
69	490.24	489.12	501.76	468.64
70	474.4	467.76	490.8	494.4
71	459.44	493.92	468.08	481.92
72	487.2	484.8	458.8	462.64
73	458.56	455.36	472.64	480.32
74	492.24	478.16	502.56	494.72
75	465.04	467.52	507.68	482
76	466	447.6	474.24	446.72
77	460	480.88	503.12	472.48
78	471.04	471.84	472.8	448.64
79	486.4	452	441.6	473.12
80	452.96	455.76	497.04	491.2
81	513.04	517.04	478	509.84
82	519.76	488.8	464.16	487.28
83	505.52	524.24	492.24	487.6
84	436.64	485.84	496.88	506.72
85	497.04	466.24	480.08	507.68
86	485.92	451.76	484.16	454.96
87	523.28	473.12	455.76	521.28
88	465.28	472.32	476	488.48
89	504.32	467.36	474.24	463.84
90	480.88	489.12	462.88	474
91	464.16	512.48	487.68	456
92	475.44	484.64	467.6	468.32
93	437.04	472.8	456.24	457.6
94	506.08	476.08	451.12	426.56
95	478	463.76	484.32	506.72
96	492.24	507.92	473.52	520.24
97	482.64	496.08	496.24	516.4
98	447.12	505.68	497.76	465.92
99	504.32	457.68	472.56	504
100	487.6	459.04	507.52	485.68
101	465.28	461.92	494.48	474
102	472.64	465.44	461.12	451.04
103	482.4	500	485.12	426.88
104	495.04	479.36	450.4	434.4
105	474.64	505.68	471.52	474.24
106	469.04	473.44	473.84	454.08
107	482.32	474.4	470.96	498.4
108	483.84	485.44	470.64	449.68
109	495.6	470.24	461.6	467.28
110	476.8	472.16	464.16	461.12
111	469.04	471.68	420.64	469.04
112	470.4	418.4	461.76	471.52
113	488.4	456.16	497.68	499.2
114	490.16	471.2	455.36	461.36
115	476.56	486.72	485.36	481.28
116	468	471.84	451.52	472.64
117	506.48	510.16	448.4	532.4
118	472.8	488.72	479.12	512.32
119	499.04	510.96	483.92	520.8
120	458.88	494.72	454.08	469.44
(1,0)	(2,5)	(3,0)	(4,77729)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	481.935	481.048	476.365	478.828
delay	247.735	252.925	1216.79	240.971
loss	0.0679969	0.0597922	0.637881	0.0642432
Command ['/home/jw27/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=20e5', '--packetSize=1e2', '--tcp=0', '--RngRun=3'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
