Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.451s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	18	14.2
61	1186.56	1022.08
62	964.88	901.36
63	953.28	978.24
64	941.2	858.16
65	985.04	1010.16
66	912.48	936.48
67	982.56	949.92
68	906.48	894.16
69	867.92	873.2
70	1017.36	1008.24
71	901.36	977.04
72	919.2	876.32
73	968.32	954.56
74	947.12	875.92
75	1016.88	1037.84
76	972.24	1018.64
77	1058.32	970.96
78	1255.6	902.32
79	950.32	858.96
80	986.8	903.6
81	940.72	1093.2
82	924.16	1035.52
83	945.6	952.32
84	908.96	925.92
85	954.72	957.6
86	958.72	999.36
87	1093.28	1091.04
88	1037.2	1053.68
89	929.04	775.92
90	1041.12	969.12
91	869.04	907.92
92	955.2	912.96
93	960.8	994.24
94	906.4	1175.68
95	918	1050.32
96	891.2	1042.56
97	992.4	902.64
98	994	892.4
99	954	972.08
100	950.16	915.12
101	1011.84	1258.24
102	1026.88	1030.24
103	1116.48	1001.6
104	1091.84	856.32
105	905.2	874
106	981.52	905.2
107	901.68	1037.84
108	1096.72	1028.88
109	945.76	928.16
110	937.92	986.56
111	1045.76	808.96
112	900.48	1214.08
113	924	911.2
114	1052.48	962.08
115	976	975.04
116	1032.08	971.44
117	1018.72	1005.92
118	917.12	988.16
119	921.76	1060
120	988.96	952.16
(1,0)	(2,64)	(3,0)	(4,72454)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	976.864	969.731
delay	649.919	160.074
loss	0.201943	0.00807191
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=26'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
