Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.651s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.4	13.8
61	1288.96	1268.8
62	1067.52	1239.84
63	1138.24	1173.44
64	1145.76	1181.28
65	1168	1177.76
66	1191.68	1087.04
67	1141.44	1199.84
68	1181.92	1083.52
69	1152	1041.28
70	1070.72	1192.48
71	1188.8	1115.04
72	958.72	1349.44
73	1099.04	1158.4
74	1183.04	1355.04
75	1301.12	1133.76
76	1138.56	1108
77	1145.6	1087.52
78	965.12	980.8
79	1007.36	1123.2
80	1152.48	1119.84
81	1317.6	880
82	965.76	1114.72
83	961.12	1242.88
84	1103.68	1050.24
85	1104.64	1194.88
86	1089.76	1154.56
87	1167.52	1184.32
88	1039.84	1042.56
89	1418.56	1473.44
90	1157.28	983.68
91	905.12	1581.28
92	1084.16	914.56
93	1047.84	1120.96
94	1232	1165.6
95	1061.28	1443.68
96	960.96	1271.2
97	1115.36	1378.08
98	1052.48	1026.72
99	922.88	1157.92
100	1184.64	1085.6
101	1183.68	1145.6
102	1078.24	1152.8
103	1187.52	1244.32
104	1112.96	1117.92
105	1082.08	1070.72
106	1039.2	1226.88
107	1083.2	1071.84
108	922.72	1176.16
109	1241.92	1180.32
110	978.4	1210.72
111	1142.08	1207.2
112	1180.32	1017.6
113	940	1360.8
114	1079.84	1160.16
115	1129.92	1121.6
116	1087.52	942.08
117	1309.92	1104.8
118	1008.64	1040.48
119	1069.44	1180.64
120	1006.24	1544
avg	1107.37	1165.33
delay	380.226	248.032
loss	0.149668	0.0238128
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=32'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
