Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.708s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.6	19.8
61	653.2	563.52
62	523.76	655.6
63	515.12	562.72
64	521.28	517.68
65	555.44	561.36
66	591.52	614.72
67	553.76	589.84
68	547.92	554
69	665.6	578.56
70	507.04	540.96
71	612.72	610.8
72	573.76	591.68
73	571.04	534.24
74	526.16	626.88
75	565.44	529.28
76	629.44	617.2
77	533.52	561.44
78	504.72	550.32
79	485.52	612.88
80	523.92	574.8
81	507.44	584.08
82	525.92	535.36
83	540.24	497.76
84	634.72	575.68
85	498.24	578.64
86	574.24	711.28
87	642.16	615.92
88	513.36	551.04
89	576.16	565.2
90	623.36	585.36
91	497.84	584
92	622.08	619.92
93	550.16	576.24
94	615.2	621.92
95	537.92	483.2
96	587.84	521.04
97	640.08	603.04
98	512.32	654.08
99	522.48	555.6
100	546.8	566.8
101	650.72	529.04
102	678.8	619.68
103	514.64	562.96
104	566.08	590.72
105	545.2	550.96
106	550.56	460.64
107	519.28	694.48
108	508.72	554.48
109	549.36	544.16
110	540.96	513.12
111	527.52	590.56
112	793.12	493.92
113	565.2	538.16
114	554.88	576.56
115	559.92	606.8
116	548.16	493.68
117	526.88	586.48
118	534.96	526.48
119	512.32	558.96
120	549.6	587.84
avg	562.105	571.905
delay	603.085	655.036
loss	0.344785	0.391721
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=15e5', '--packetSize=1e2', '--tcp=0', '--RngRun=7'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
