Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.648s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	15	16.6	14.6	14.4
61	280.8	271.2	244.8	214.4
62	260	224	237.6	224
63	161.6	172	256.8	240.8
64	244.8	340.8	281.6	182.4
65	270.4	239.2	150.4	254.4
66	259.2	268.8	238.4	260
67	192.8	169.6	227.2	182.4
68	233.6	254.4	280	263.2
69	243.2	272.8	328.8	242.4
70	292.8	221.6	244	228
71	272.8	180.8	248	196.8
72	271.2	296.8	280	227.2
73	192.8	241.6	215.2	208
74	209.6	220	205.6	239.2
75	239.2	254.4	235.2	290.4
76	154.4	312	217.6	152
77	256.8	258.4	224.8	228.8
78	217.6	260.8	215.2	195.2
79	186.4	237.6	297.6	242.4
80	247.2	174.4	255.2	244.8
81	264.8	202.4	254.4	250.4
82	271.2	206.4	264.8	290.4
83	290.4	272.8	192.8	258.4
84	268.8	265.6	329.6	276.8
85	202.4	206.4	288.8	291.2
86	253.6	285.6	268	292
87	328.8	239.2	251.2	268.8
88	232.8	280.8	293.6	327.2
89	247.2	242.4	284.8	250.4
90	269.6	288.8	241.6	276
91	240	215.2	313.6	284.8
92	169.6	259.2	176	267.2
93	214.4	203.2	272.8	236
94	229.6	184.8	274.4	297.6
95	255.2	340.8	244	251.2
96	297.6	261.6	164	260
97	228.8	252	239.2	292
98	201.6	241.6	212	290.4
99	285.6	279.2	266.4	238.4
100	215.2	268.8	308.8	250.4
101	188	230.4	268	204.8
102	296.8	220	181.6	303.2
103	284	246.4	220.8	246.4
104	283.2	188	228	242.4
105	285.6	324.8	240	236.8
106	232.8	238.4	295.2	309.6
107	200.8	203.2	298.4	253.6
108	266.4	220	267.2	226.4
109	260.8	263.2	324	208.8
110	190.4	228	265.6	214.4
111	220	285.6	296	238.4
112	236	323.2	275.2	197.6
113	260.8	152.8	176	228
114	234.4	311.2	218.4	231.2
115	245.6	288	228	245.6
116	348.8	199.2	321.6	254.4
117	183.2	180	288.8	292.8
118	246.4	217.6	310.4	336.8
119	247.2	294.4	224.8	209.6
120	274.4	265.6	288.8	245.6
avg	244	245.8	254.027	248.213
delay	0.286772	0.330532	0.289282	0.285714
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=5e5', '--packetSize=10e2', '--tcp=0', '--RngRun=21'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
