Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.768s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	16.2	13.2	15	13.8	15.4	15	14.6	15.2	13.4	14.4	15.6	14.6
61	806.4	0	524.8	0	582.4	521.6	1065.6	796.8	1062.4	1068.8	988.8	988.8
62	1017.6	0	608	0	912	1369.6	1126.4	636.8	515.2	889.6	608	982.4
63	624	0	649.6	0	608	684.8	931.2	889.6	560	659.2	777.6	515.2
64	748.8	0	774.4	0	1011.2	412.8	899.2	668.8	803.2	732.8	1049.6	848
65	915.2	0	924.8	0	796.8	668.8	806.4	953.6	457.6	643.2	547.2	665.6
66	771.2	0	748.8	0	633.6	566.4	918.4	624	707.2	860.8	1248	1008
67	1148.8	0	758.4	0	684.8	774.4	956.8	707.2	668.8	643.2	748.8	416
68	800	0	636.8	0	649.6	428.8	886.4	912	761.6	512	1187.2	1017.6
69	656	0	601.6	0	505.6	457.6	726.4	620.8	1001.6	800	908.8	784
70	688	0	608	0	899.2	598.4	982.4	844.8	806.4	544	601.6	524.8
71	793.6	0	556.8	0	732.8	560	931.2	745.6	921.6	716.8	672	880
72	582.4	0	956.8	0	819.2	451.2	1100.8	640	598.4	502.4	665.6	755.2
73	553.6	0	688	0	803.2	640	1046.4	665.6	732.8	675.2	777.6	675.2
74	899.2	0	803.2	0	563.2	582.4	851.2	889.6	681.6	396.8	793.6	883.2
75	889.6	0	758.4	0	905.6	630.4	870.4	726.4	796.8	681.6	710.4	774.4
76	761.6	0	777.6	0	489.6	617.6	777.6	681.6	816	723.2	822.4	806.4
77	771.2	0	566.4	0	608	745.6	691.2	684.8	697.6	588.8	688	720
78	748.8	0	646.4	0	835.2	729.6	745.6	793.6	710.4	646.4	608	492.8
79	873.6	0	848	0	758.4	620.8	726.4	755.2	681.6	780.8	947.2	649.6
80	668.8	0	457.6	0	678.4	496	1033.6	620.8	611.2	710.4	601.6	716.8
81	988.8	0	582.4	0	640	649.6	534.4	976	640	972.8	675.2	972.8
82	854.4	0	675.2	0	848	729.6	784	950.4	806.4	649.6	819.2	969.6
83	691.2	0	1129.6	0	585.6	553.6	1027.2	688	816	825.6	585.6	1008
84	720	0	681.6	0	876.8	576	700.8	1017.6	576	534.4	624	1014.4
85	700.8	0	560	0	806.4	444.8	780.8	729.6	787.2	787.2	822.4	700.8
86	566.4	0	595.2	0	681.6	470.4	387.2	451.2	892.8	505.6	758.4	780.8
87	656	0	678.4	0	355.2	560	1440	960	659.2	646.4	857.6	620.8
88	636.8	0	668.8	0	899.2	924.8	1008	441.6	643.2	704	790.4	812.8
89	921.6	0	444.8	0	243.2	217.6	636.8	822.4	854.4	729.6	812.8	809.6
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=31', '--locationFile=locationtxt/locationFile42b2.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
