Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.514s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	13.2	18.8	12.2	17	16.8	11	13.2	13.8	15	14.4	14.4	16.2	16	15	15.8	15.8	14.2	14.4	15.8	19.4
61	432	432	432	432	432	432	432	432	432	432	432	432	432	432	424	424	424	424	424	424
62	440	440	440	440	440	432	432	432	432	432	432	432	432	432	440	440	440	440	440	440
63	432	432	432	432	432	440	440	432	440	440	432	432	432	432	432	432	432	432	432	432
64	440	440	440	440	440	440	440	432	424	424	432	432	432	432	432	440	440	440	440	440
65	432	432	432	432	432	432	432	448	448	448	448	448	448	448	448	424	424	424	424	424
66	424	424	424	424	432	432	432	432	432	432	432	432	432	432	432	448	448	448	432	432
67	448	448	448	448	440	440	440	440	448	424	424	424	424	424	424	432	432	432	448	448
68	432	432	432	432	432	432	432	432	424	448	448	448	448	448	448	440	448	448	424	424
69	448	448	448	448	448	440	432	432	432	432	432	432	432	432	432	432	424	424	448	448
70	424	424	424	424	424	432	440	440	448	448	448	448	448	448	448	440	432	432	432	432
71	448	448	448	448	448	440	432	432	424	424	424	424	424	424	424	440	448	448	448	448
72	432	432	432	432	432	440	432	432	448	448	448	432	432	432	432	424	424	424	424	424
73	424	424	424	424	424	424	440	440	432	432	432	448	448	448	448	448	448	448	432	432
74	448	448	448	448	448	448	440	432	424	424	424	424	424	424	424	432	432	432	448	448
75	432	432	432	432	432	432	440	448	448	448	448	448	440	432	432	424	424	424	424	424
76	424	424	424	424	432	432	432	432	432	432	432	432	440	448	448	448	448	448	440	432
77	448	448	448	448	440	440	432	424	448	440	424	424	424	424	424	432	432	432	440	448
78	432	432	432	432	432	432	440	448	424	432	448	448	448	448	448	440	432	424	424	424
79	448	448	440	424	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448
80	424	424	432	448	440	440	440	440	448	448	432	424	424	424	424	432	432	432	432	432
81	432	432	432	432	432	432	432	432	424	424	440	448	448	448	448	440	448	448	432	424
82	448	448	448	448	448	448	448	440	440	432	432	432	432	432	432	432	424	424	440	448
83	424	424	424	424	424	424	424	432	440	448	448	448	448	448	432	432	432	432	432	432
84	448	448	448	448	448	432	432	432	424	424	424	424	424	424	440	448	448	448	448	448
85	432	432	432	432	432	448	448	448	448	448	448	448	432	432	432	424	424	424	424	424
86	424	424	424	424	432	432	432	432	432	432	432	432	448	448	448	448	448	448	432	432
87	448	448	448	448	440	440	440	432	448	424	424	424	424	424	424	432	432	432	448	448
88	432	432	432	432	432	432	432	440	424	448	448	448	448	448	448	440	432	424	424	424
89	448	448	448	440	432	432	432	432	432	432	432	432	432	432	432	432	440	448	448	448
90	424	424	424	432	440	440	440	440	448	448	448	448	448	424	424	432	432	432	432	432
91	448	448	448	440	432	432	432	432	424	424	424	424	424	448	448	440	448	448	448	448
92	432	432	432	440	448	448	448	448	448	448	432	432	432	432	432	432	424	424	424	424
93	424	424	424	424	424	424	424	424	432	432	448	448	448	448	448	448	448	448	432	432
94	448	448	448	448	448	448	448	432	432	424	424	424	424	424	424	424	432	432	448	448
95	432	432	432	432	432	432	432	448	440	448	448	440	448	448	448	432	424	424	424	424
96	440	440	440	440	424	424	424	424	432	432	432	440	432	432	432	448	448	448	448	448
97	432	432	432	432	448	448	448	440	448	440	424	424	424	424	424	432	432	432	432	432
98	432	432	432	432	432	432	432	440	424	432	448	448	448	448	448	440	448	424	424	424
99	448	448	448	432	432	432	432	432	432	432	432	432	432	432	432	432	424	448	448	448
