Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.666s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	14.8	11.8
61	872.16	736.96
62	606.64	802.48
63	793.68	731.76
64	628.32	882.32
65	716.24	700.16
66	855.12	495.68
67	650.16	765.04
68	770.56	628
69	887.12	839.12
70	812.4	547.52
71	604.4	871.52
72	851.92	775.44
73	473.2	890.88
74	756.08	908.16
75	726.72	819.76
76	825.76	741.52
77	803.44	828.24
78	816.32	858.64
79	834.56	700.72
80	854.4	850.88
81	835.68	722
82	632.64	850.16
83	753.2	833.84
84	678.16	1030.48
85	814.8	667.84
86	481.52	737.28
87	623.44	714
88	579.44	721.12
89	885.44	787.92
90	736.8	580.88
91	875.76	732.32
92	597.28	486.8
93	867.2	758.16
94	1045.28	583.76
95	790	651.76
96	862.72	843.12
97	815.6	742.88
98	811.6	714.08
99	735.68	858.16
100	575.2	731.04
101	569.92	363.84
102	786.88	806.8
103	1071.76	693.84
104	804.8	712.08
105	831.6	736.64
106	832.88	615.44
107	656.4	760.72
108	796.96	742.96
109	681.68	845.68
110	690.48	699.76
111	660.4	957.68
112	706.16	805.04
113	876.64	786.56
114	589.92	756.08
115	766.24	557.6
116	717.04	853.52
117	685.36	676.56
118	846.48	788.08
119	528.24	877.52
120	455.76	681.84
(1,0)	(2,17707)	(3,0)	(4,13694)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	744.871	747.344
delay	1.24071	1.21489
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=15e5', '--packetSize=1e2', '--tcp=0', '--RngRun=10'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
