Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.656s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	9.6	17.2
61	642	605.2
62	492.88	540.56
63	477.44	487.52
64	488.8	504.08
65	492	498.72
66	482.48	519.6
67	494.8	487.04
68	485.84	494.56
69	483.68	483.2
70	484.4	480.96
71	515.68	505.84
72	487.76	509.28
73	494.72	492.56
74	481.04	488.96
75	497.2	487.04
76	481.36	511.92
77	484.8	494.88
78	494.24	479.2
79	505.36	473.52
80	509.52	492.56
81	499.2	487.2
82	481.28	506.72
83	483.84	496.88
84	419.12	508.4
85	487.2	487.2
86	487.2	507.52
87	487.6	519.6
88	509.92	485.84
89	535.92	478.08
90	542.64	507.36
91	523.92	478.72
92	487.2	494.32
93	494.48	513.92
94	486.08	490.08
95	485.92	489.6
96	531.12	488.48
97	512.16	501.84
98	500.16	456.56
99	487.68	482.08
100	491.2	535.92
101	479.44	486.88
102	490.08	481.6
103	489.44	487.28
104	484.24	525.92
105	504.48	502.32
106	482.72	479.36
107	503.6	488.8
108	480.72	494.72
109	492.16	507.28
110	454.8	547.12
111	494	515.76
112	502	474.88
113	473.04	502.64
114	488.48	474.24
115	587.52	536.24
116	503.76	533.2
117	487.04	508.24
118	487.2	496.48
119	487.28	482.88
120	487.6	496.24
avg	496.157	499.593
delay	2370.55	426.664
loss	0.703813	0.160262
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=13'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
