Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.660s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	18.4	17
61	774.56	1341.44
62	1124	1032.8
63	1025.2	1043.28
64	1001.92	1000.32
65	1058.56	1170.56
66	1163.44	1153.04
67	1394.72	1233.52
68	1314.64	1105.04
69	1078.48	1323.12
70	1131.36	1208.8
71	1130.48	1102.48
72	1050.56	1074.88
73	1111.12	1098
74	1022.8	1151.6
75	1041.44	1213.92
76	1340.88	1162.96
77	1063.68	1190.72
78	1185.36	1060.4
79	1138.08	1339.36
80	1032.08	1091.76
81	1088.08	1140.4
82	1271.6	1107.92
83	1210.64	1151.6
84	1094	959.44
85	1171.36	1198.88
86	1216.16	1298.8
87	1025.52	1460.72
88	1022.4	1027.2
89	1099.28	1267.44
90	1072.32	1305.28
91	1109.84	1256.72
92	1113.84	1013.2
93	1069.2	1088.88
94	1098.56	1011.84
95	1005.28	953.76
96	1133.52	1089.84
97	1104.96	1046.4
98	1082.08	1109.28
99	1083.84	1048.48
100	1182.48	1159.6
101	1131.68	1107.04
102	1011.36	1146.4
103	1049.36	1214.64
104	937.36	1127.6
105	1142.32	1055.76
106	1043.36	1075.04
107	1143.04	1024.48
108	1030.8	1014.96
109	1054.4	1170.72
110	1235.52	1072.32
111	1133.12	1118.4
112	1097.92	1077.44
113	1124.24	1202.8
114	1144.48	1149.92
115	1128.32	978.56
116	1104.72	1097.2
117	1089.68	1126.64
118	1109.36	1155.28
119	1133.2	1068.08
120	1064.08	1055.6
(1,0)	(2,204)	(3,0)	(4,79966)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1105.78	1130.54
delay	1045.86	315.222
loss	0.345196	0.0901821
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=8'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
