Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.737s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	15.4	18.6
61	1096.8	882.72
62	1170.08	1060.96
63	1191.2	1136.64
64	1048.08	1048.24
65	1092.56	1113.04
66	1047.84	1006.88
67	1023.76	1106.16
68	1203.12	1188.4
69	1181.6	1100.48
70	1271.84	1110.72
71	1073.6	1185.92
72	1095.36	1127.36
73	1381.68	1317.84
74	1190.8	1078.96
75	1251.28	1081.84
76	1138.8	1201.36
77	1083.04	1103.84
78	974.56	1097.76
79	1118.72	1142.4
80	1149.92	1046.24
81	1156.88	1234.8
82	1166	1105.68
83	1093.2	1032.56
84	1141.44	1117.12
85	1028.96	1031.84
86	1023.28	1018.32
87	1176.8	1123.52
88	1256.88	1166.96
89	1168	1155.2
90	1087.68	1090.56
91	1072.64	1073.6
92	1102.56	1070.88
93	1055.28	1040.08
94	1035.76	1068.56
95	1095.6	1102.48
96	1117.84	1286.64
97	1034.4	1086.88
98	1241.44	1095.84
99	1080.64	1181.44
100	1130.08	1128.8
101	1149.28	1146.72
102	1261.84	1189.36
103	1089.68	974.64
104	1075.52	1162.56
105	1180.56	1185.2
106	1120.8	1144.8
107	1300.64	1220
108	1175.04	1275.2
109	1027.76	1193.04
110	1010.08	1010.56
111	1065.12	1006.56
112	1256.72	1178.32
113	1355.92	1083.92
114	1219.76	1240.72
115	1091.44	1029.2
116	1122.24	1182.72
117	1658.24	892.8
118	1182.56	1256
119	1106	1173.84
120	1070.16	1080.88
(1,0)	(2,74)	(3,0)	(4,80172)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1142.82	1116.28
delay	874.01	962.68
loss	0.355429	0.357288
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=4'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
