Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.672s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	11	16.2
61	800.32	996.64
62	1393.28	790.48
63	1082.48	1334.96
64	1243.12	1424.08
65	1118.16	1328.72
66	1393.52	1278.48
67	1088.8	1130.08
68	1365.84	1445.28
69	1228.8	1152.96
70	1146.48	1379.76
71	1055.28	1559.28
72	1237.28	1435.2
73	991.68	1276.16
74	1364.64	1335.84
75	1152.32	1257.44
76	1149.76	1082.8
77	1263.92	1184.56
78	1336.72	1176.08
79	1030.24	1330.64
80	1521.92	1111.28
81	1162.32	1321.6
82	1273.36	1105.68
83	1078.8	776.8
84	1081.52	1113.44
85	1232.48	1032.32
86	1137.36	1239.84
87	1244.4	1335.04
88	1116.64	1135.12
89	1097.92	1309.28
90	913.92	1434.88
91	1374.56	1159.52
92	1418.16	1041.84
93	1182.8	1243.76
94	1054.8	1344.08
95	1448.4	1437.92
96	1201.68	1284.4
97	1240.88	1273.68
98	1201.44	1174.08
99	1239.36	1108.8
100	1094.48	1204.4
101	1023.52	1261.92
102	1346.48	1211.28
103	1155.76	819.52
104	1442.64	1320.32
105	1121.52	1160.72
106	1221.84	1166.8
107	1267.12	1297.36
108	1361.28	1288.32
109	1241.76	1258.08
110	1330.88	1198.08
111	1324	1213.28
112	994.48	1234.08
113	1534.96	1208.4
114	894.96	986.64
115	1212.16	1205.12
116	1019.2	1260.16
117	1079.84	1593.36
118	1382.08	1094.88
119	1214.16	1277.92
120	1353.84	1044.96
(1,0)	(2,1598)	(3,0)	(4,75747)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1204.71	1219.81
delay	214.965	78.0772
loss	0.0468917	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=41'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
