Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.646s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	14.8	13.4
61	1158.88	992
62	1061.92	1081.44
63	1328.16	1002.24
64	1101.52	1207.6
65	1222.48	1290.48
66	1056.72	1446.96
67	1125.68	1206.64
68	1257.6	1273.76
69	1389.76	981.68
70	1249.36	1127.36
71	1140.96	1403.04
72	1181.84	1359.6
73	1384.96	1605.28
74	1216.48	1277.36
75	1180.24	1289.2
76	1222.48	1208.56
77	1160.24	1442.96
78	1308	1160.96
79	1242.72	1315.92
80	1352.88	1259.28
81	1182.4	1179.12
82	1443.76	1053.68
83	1592.16	875.36
84	984.32	1337.28
85	1359.04	1167.6
86	964.96	1183.68
87	983.36	1091.28
88	1261.28	983.52
89	1451.28	1142.24
90	1190.64	1372.4
91	1282.96	1190.4
92	655.52	1026
93	1206.56	1089.44
94	1090.48	1360.24
95	1285.52	1138.96
96	1203.2	1213.36
97	1296.72	1073.28
98	1304.16	1410.88
99	985.84	1477.2
100	1322	1079.28
101	1261.92	1040
102	1006.16	1302.08
103	1283.6	1138.16
104	1132.88	1335.6
105	1158.8	1174.96
106	1200.96	1151.04
107	1161.2	1206.48
108	1431.68	1326.56
109	1162.8	1051.6
110	1112.08	1237.68
111	1188.16	1219.28
112	1171.52	1101.76
113	1214.8	1231.92
114	1393.92	1070.08
115	1353.28	955.28
116	1426.8	916.24
117	842	1443.12
118	1430.72	1365.92
119	1270.4	1204.96
120	1202.88	1029.28
(1,0)	(2,1466)	(3,0)	(4,76118)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1213.26	1197.99
delay	210.176	111.25
loss	0.0506738	0.0071637
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=25'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
