Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.697s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.2	14.2	14	16	12.4	18.4	13.6	15	13	16	13.4	13.8
61	496	0	742.4	0	473.6	585.6	553.6	633.6	534.4	585.6	918.4	758.4
62	652.8	0	896	0	672	896	448	646.4	796.8	649.6	243.2	403.2
63	627.2	0	940.8	0	646.4	505.6	611.2	643.2	211.2	572.8	294.4	832
64	572.8	0	521.6	0	550.4	528	659.2	611.2	556.8	608	419.2	460.8
65	665.6	0	588.8	0	390.4	329.6	403.2	553.6	425.6	339.2	800	812.8
66	502.4	0	294.4	0	262.4	192	371.2	416	467.2	483.2	672	806.4
67	233.6	0	614.4	0	377.6	380.8	601.6	761.6	592	489.6	441.6	348.8
68	217.6	0	358.4	0	748.8	572.8	560	947.2	252.8	323.2	544	480
69	416	0	489.6	0	492.8	524.8	364.8	384	697.6	550.4	467.2	361.6
70	358.4	0	300.8	0	422.4	422.4	611.2	531.2	512	297.6	454.4	672
71	448	0	636.8	0	460.8	515.2	678.4	604.8	432	348.8	515.2	592
72	512	0	342.4	0	636.8	691.2	668.8	444.8	620.8	576	416	384
73	572.8	0	592	0	528	576	540.8	617.6	476.8	582.4	534.4	656
74	297.6	0	537.6	0	963.2	505.6	601.6	489.6	240	198.4	502.4	505.6
75	409.6	0	374.4	0	278.4	428.8	304	572.8	739.2	755.2	553.6	745.6
76	697.6	0	585.6	0	473.6	502.4	425.6	220.8	531.2	444.8	284.8	307.2
77	620.8	0	588.8	0	534.4	489.6	464	576	371.2	508.8	483.2	435.2
78	364.8	0	563.2	0	454.4	352	822.4	592	457.6	496	416	566.4
79	374.4	0	457.6	0	249.6	291.2	550.4	528	691.2	758.4	592	608
80	169.6	0	614.4	0	745.6	828.8	422.4	400	332.8	515.2	726.4	435.2
81	588.8	0	694.4	0	515.2	467.2	422.4	630.4	364.8	355.2	547.2	332.8
82	518.4	0	617.6	0	412.8	313.6	636.8	384	838.4	697.6	428.8	432
83	476.8	0	521.6	0	438.4	355.2	620.8	518.4	192	521.6	620.8	569.6
84	729.6	0	592	0	860.8	345.6	419.2	345.6	732.8	544	416	492.8
85	348.8	0	633.6	0	352	297.6	460.8	764.8	451.2	179.2	704	1033.6
86	524.8	0	569.6	0	937.6	627.2	579.2	726.4	704	633.6	563.2	825.6
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=8', '--locationFile=locationtxt/locationFile42b2.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
