Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.887s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14	15.6	16.8	14.6	17.4	16.2	14	17.2	15.8	13.4	15.6	12.4
61	451.2	0	806.4	0	576	384	739.2	1036.8	569.6	624	736	611.2
62	537.6	0	448	0	499.2	473.6	432	492.8	579.2	496	905.6	409.6
63	556.8	0	448	0	659.2	515.2	675.2	576	528	534.4	329.6	390.4
64	230.4	0	499.2	0	643.2	531.2	633.6	460.8	339.2	448	627.2	777.6
65	387.2	0	569.6	0	595.2	550.4	384	499.2	336	320	614.4	528
66	553.6	0	380.8	0	633.6	470.4	752	521.6	675.2	617.6	368	441.6
67	438.4	0	451.2	0	595.2	553.6	448	435.2	425.6	310.4	675.2	540.8
68	646.4	0	441.6	0	499.2	435.2	716.8	537.6	300.8	595.2	176	99.2
69	435.2	0	323.2	0	521.6	624	406.4	380.8	713.6	624	361.6	560
70	409.6	0	364.8	0	576	380.8	854.4	540.8	515.2	432	281.6	585.6
71	342.4	0	582.4	0	627.2	294.4	544	217.6	361.6	531.2	675.2	684.8
72	480	0	652.8	0	220.8	304	899.2	812.8	502.4	316.8	444.8	403.2
73	537.6	0	403.2	0	534.4	972.8	444.8	524.8	547.2	572.8	569.6	316.8
74	323.2	0	416	0	422.4	390.4	636.8	579.2	460.8	342.4	358.4	662.4
75	396.8	0	617.6	0	598.4	572.8	425.6	400	265.6	339.2	371.2	611.2
76	457.6	0	560	0	656	438.4	508.8	396.8	694.4	723.2	822.4	451.2
77	515.2	0	454.4	0	441.6	873.6	547.2	540.8	518.4	499.2	502.4	460.8
78	579.2	0	614.4	0	432	640	332.8	476.8	323.2	409.6	531.2	604.8
79	579.2	0	316.8	0	409.6	400	867.2	448	691.2	611.2	672	512
80	489.6	0	707.2	0	470.4	595.2	198.4	339.2	537.6	547.2	297.6	729.6
81	476.8	0	704	0	240	217.6	857.6	681.6	566.4	531.2	422.4	624
82	636.8	0	400	0	467.2	643.2	668.8	473.6	358.4	560	336	492.8
83	518.4	0	569.6	0	598.4	518.4	329.6	787.2	480	598.4	384	227.2
84	457.6	0	406.4	0	748.8	710.4	400	652.8	409.6	323.2	329.6	384
85	374.4	0	572.8	0	268.8	451.2	492.8	742.4	563.2	742.4	512	611.2
86	835.2	0	582.4	0	681.6	752	614.4	400	572.8	531.2	505.6	444.8
87	873.6	0	400	0	489.6	540.8	524.8	508.8	704	531.2	508.8	572.8
88	486.4	0	467.2	0	470.4	403.2	492.8	483.2	521.6	358.4	716.8	867.2
89	419.2	0	422.4	0	528	537.6	470.4	684.8	598.4	521.6	534.4	480
90	505.6	0	396.8	0	524.8	451.2	377.6	556.8	496	598.4	624	636.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile42b2.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
