Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2483	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1843	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1971	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  2417	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  1791	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1819	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  1825	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1398	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1326	  0
10 	  11	  1	  10	  4	  1
7 	  8	  0	  10	  20	  1
11 	  12	  1	  10	  10	  1
2 	  3	  1	  4	  4	  1
2 	  3	  1	  10	  4	  1
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  1970	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  1559	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1325	  0
15 	  16	  1	  10	  5	  1
11 	  12	  0	  10	  8	  1
15 	  16	  0	  10	  45	  1
3 	  4	  1	  10	  14	  1
9 	  10	  1	  4	  17	  1
10 	  11	  1	  4	  9	  1
1 	  2	  1	  4	  8	  1
7 	  8	  1	  10	  7	  1
13 	  14	  1	  4	  4	  1

 TotalTx Number= 22000

 TotalReset Number= 6192
