Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  4137	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  2975	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1908	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2073	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  2004	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  2386	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  4211	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1930	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1566	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  2119	  0
3 	  4	  0	  10	  14	  1
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1553	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1734	  0
10 	  11	  1	  4	  16	  1
10 	  11	  1	  10	  12	  1
1 	  2	  1	  4	  17	  1
7 	  8	  0	  10	  16	  1
3 	  4	  1	  10	  27	  1
11 	  12	  1	  10	  23	  1
9 	  10	  1	  4	  11	  1
15 	  16	  1	  10	  46	  1
5 	  6	  1	  4	  8	  1
11 	  12	  0	  10	  34	  1
6 	  7	  1	  4	  14	  1
14 	  15	  1	  4	  13	  1
2 	  3	  1	  4	  9	  1
7 	  8	  1	  10	  11	  1
6 	  7	  1	  10	  8	  1
2 	  3	  1	  10	  6	  1
15 	  16	  0	  10	  1	  1
13 	  14	  1	  4	  4	  1

 TotalTx Number= 29000

 TotalReset Number= 6648
