Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  3367	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  2055	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  2165	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2495	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1911	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1785	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2715	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1871	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  2363	  0
15 	  16	  4	  10	  1	  1
13 	  14	  1	  4	  12	  1
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2546	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1759	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1685	  0
14 	  15	  1	  4	  17	  1
14 	  15	  1	  10	  3	  1
7 	  8	  1	  10	  31	  1
7 	  8	  0	  10	  18	  1
11 	  12	  1	  10	  11	  1
3 	  4	  0	  10	  22	  1
15 	  16	  1	  10	  14	  1
11 	  12	  0	  10	  3	  1
6 	  7	  1	  4	  12	  1
6 	  7	  1	  10	  1	  1
2 	  3	  1	  4	  9	  1
2 	  3	  1	  10	  14	  1

 TotalTx Number= 27000

 TotalReset Number= 6865
