Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2322	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1681	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  3099	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  5361	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  2419	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  2192	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  4148	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  2832	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1720	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2132	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1646	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  2975	  0
11 	  12	  0	  10	  68	  1
10 	  11	  1	  10	  4	  1
7 	  8	  0	  10	  52	  1
9 	  10	  1	  4	  12	  1
3 	  4	  1	  10	  28	  1
3 	  4	  0	  10	  35	  1
10 	  11	  1	  4	  17	  1
7 	  8	  1	  10	  2	  1
15 	  16	  1	  10	  26	  1
15 	  16	  0	  10	  22	  1
11 	  12	  1	  10	  30	  1
14 	  15	  1	  4	  13	  1
6 	  7	  1	  10	  1	  1
2 	  3	  1	  4	  9	  1
2 	  3	  1	  10	  4	  1
1 	  2	  1	  4	  17	  1
5 	  6	  1	  4	  14	  1
14 	  15	  1	  10	  1	  1
6 	  7	  1	  4	  4	  1

 TotalTx Number= 33000

 TotalReset Number= 6142
