Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2507	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1776	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1604	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  2408	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1804	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  2115	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  1801	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1568	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1736	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2270	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1661	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1484	  0
7 	  8	  1	  10	  18	  1
13 	  14	  1	  4	  4	  1
11 	  12	  0	  10	  18	  1
6 	  7	  1	  10	  4	  1
7 	  8	  0	  10	  28	  1
15 	  16	  0	  10	  19	  1
10 	  11	  1	  4	  4	  1
2 	  3	  1	  10	  4	  1
9 	  10	  1	  4	  8	  1
3 	  4	  1	  10	  40	  1
10 	  11	  1	  10	  4	  1
1 	  2	  1	  4	  1	  1

 TotalTx Number= 23000

 TotalReset Number= 6392
