Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  2442	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1916	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1570	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  2492	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1802	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1600	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2037	  0
11 	  10	  4	  10	  19	  0
10 	  11	  4	  10	  1672	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1677	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  2161	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1744	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1669	  0
7 	  8	  0	  10	  15	  1
10 	  11	  1	  4	  4	  1
3 	  4	  1	  10	  13	  1
1 	  2	  1	  4	  9	  1
11 	  12	  0	  10	  9	  1
7 	  8	  1	  10	  1	  1
11 	  12	  1	  10	  20	  1
3 	  4	  0	  10	  4	  1
2 	  3	  1	  4	  5	  1
2 	  3	  1	  10	  5	  1
6 	  7	  1	  4	  1	  1
15 	  16	  1	  10	  4	  1
9 	  10	  1	  4	  4	  1

 TotalTx Number= 23000

 TotalReset Number= 6645
