Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.681s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	14	15.6	16.8	14.6	17.4	16.2	14	17.2	15.8	13.4	15.6	12.4
61	553.6	768	982.4	0	924.8	620.8	1004.8	1116.8	956.8	851.2	1209.6	841.6
62	947.2	697.6	867.2	0	1324.8	972.8	1004.8	979.2	985.6	892.8	1081.6	873.6
63	1372.8	924.8	915.2	0	1017.6	1222.4	934.4	710.4	924.8	1190.4	1062.4	761.6
64	816	784	1132.8	0	1350.4	758.4	1049.6	841.6	1030.4	892.8	976	1072
65	1075.2	1129.6	950.4	0	985.6	1014.4	825.6	883.2	1030.4	940.8	1056	489.6
66	1062.4	1164.8	835.2	0	880	1129.6	1036.8	947.2	873.6	1168	745.6	784
67	988.8	828.8	1024	0	1062.4	732.8	1024	944	873.6	681.6	1273.6	726.4
68	1049.6	969.6	812.8	0	841.6	1040	921.6	787.2	844.8	953.6	838.4	1075.2
69	800	803.2	560	0	1024	1305.6	854.4	915.2	921.6	768	620.8	998.4
70	608	556.8	892.8	0	809.6	569.6	1097.6	1014.4	1008	1033.6	835.2	1267.2
71	835.2	1059.2	1184	0	915.2	771.2	1264	761.6	780.8	960	1123.2	985.6
72	876.8	560	915.2	0	953.6	816	1491.2	1030.4	928	806.4	835.2	704
73	1056	1046.4	1059.2	0	841.6	787.2	972.8	832	953.6	1091.2	1084.8	646.4
74	825.6	1011.2	969.6	0	966.4	832	1225.6	729.6	803.2	912	803.2	995.2
75	1084.8	1091.2	1078.4	0	643.2	825.6	800	918.4	864	889.6	956.8	1158.4
76	928	934.4	931.2	0	1356.8	838.4	867.2	544	1049.6	828.8	1030.4	924.8
77	918.4	854.4	1033.6	0	752	1008	1276.8	755.2	1196.8	1062.4	851.2	704
78	1091.2	960	1030.4	0	848	988.8	1091.2	931.2	1024	825.6	723.2	950.4
79	780.8	1004.8	876.8	0	876.8	921.6	1193.6	841.6	838.4	470.4	1068.8	921.6
80	1139.2	848	905.6	0	812.8	944	988.8	1068.8	809.6	844.8	979.2	1027.2
81	1104	700.8	944	0	732.8	854.4	1120	1052.8	1094.4	825.6	726.4	1120
82	1196.8	1049.6	793.6	0	768	1004.8	1145.6	832	870.4	1120	816	790.4
83	1065.6	1072	1088	0	1084.8	931.2	588.8	1094.4	828.8	784	934.4	873.6
84	908.8	1024	774.4	0	1372.8	1040	812.8	822.4	835.2	838.4	950.4	976
85	992	876.8	889.6	0	640	1180.8	793.6	1257.6	966.4	1049.6	832	931.2
86	1110.4	848	812.8	0	896	838.4	924.8	832	1321.6	1062.4	822.4	934.4
87	1251.2	899.2	915.2	0	867.2	841.6	707.2	992	953.6	950.4	1078.4	1004.8
88	867.2	672	953.6	0	982.4	960	761.6	880	992	931.2	755.2	1273.6
89	611.2	1091.2	732.8	0	1110.4	1020.8	806.4	899.2	905.6	976	1056	588.8
90	1030.4	838.4	1078.4	0	867.2	787.2	944	912	1072	870.4	988.8	992
avg	964.907	902.293	931.307	0	950.293	918.613	984.32	904.213	951.253	915.733	937.173	913.067
delay	455.18	461.226	450.041	0.369863	452.104	458.452	464.83	450.98	463.619	464.818	454.344	468.234
loss	0.0600375	0.0542907	0.143098	0	0.169935	0.164311	0.049904	0.168498	0.0510806	0.0578662	0.0515464	0.0630798
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=25e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile42c.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
