Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.634s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	19.6	11.8	12.8	17.4
61	3064	3056	3056	3056
62	3072	3072	3072	3072
63	3080	3096	3072	3072
64	3072	3056	3080	3080
65	3072	3072	3072	3072
66	3072	3072	3072	3072
67	3072	3072	3072	3072
68	3072	3088	3088	3072
69	3080	3080	3056	3072
70	3072	3072	3096	3080
71	3072	3072	3072	3072
72	3072	3072	3072	3072
73	3088	3072	3072	3088
74	3072	3072	3072	3072
75	3064	3080	3080	3064
76	3072	3072	3072	3072
77	3088	3072	3072	3088
78	3072	3072	3072	3072
79	3072	3072	3072	3072
80	3072	3072	3072	3072
81	3080	3080	3080	3080
82	3056	3072	3072	3056
83	3072	3072	3072	3072
84	3072	3072	3072	3072
85	3072	3072	3072	3072
86	3072	3072	3072	3072
87	3072	3072	3072	3072
88	3080	3080	3056	3072
89	3072	3056	3080	3080
90	3072	3088	3088	3072
91	3088	3072	3072	3088
92	3056	3072	3072	3056
93	3088	3072	3072	3088
94	3064	3080	3080	3064
95	3072	3072	3072	3072
96	3072	3072	3072	3072
97	3072	3072	3072	3072
98	3072	3072	3072	3072
99	3072	3072	3072	3072
100	3088	3072	3072	3088
101	3064	3080	3080	3064
102	3072	3072	3072	3072
103	3088	3072	3072	3088
104	3072	3072	3072	3072
105	3072	3072	3072	3072
106	3072	3072	3072	3072
107	3064	3080	3080	3064
108	3088	3072	3072	3088
109	3072	3072	3072	3072
110	3072	3072	3072	3072
111	3072	3072	3072	3072
112	3080	3096	3072	3072
113	3072	3072	3072	3072
114	3072	3056	3080	3080
115	3072	3072	3072	3072
116	3072	3088	3088	3072
117	3072	3072	3072	3072
118	3088	3072	3072	3088
119	3064	3080	3080	3064
120	3072	3072	3072	3072
avg	3073.47	3073.6	3073.6	3073.33
delay	389.72	391.698	391.487	393.8
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs2', '--datarate=4e6', '--RngRun=134'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
