Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.653s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	14.8	15.2
61	1165.12	1053.92
62	1169.28	1142.56
63	1000.32	1114.88
64	1176.48	1103.84
65	1046.56	1051.84
66	1045.76	1230.88
67	892.64	1147.52
68	1042.56	1227.52
69	1023.68	1369.92
70	1031.04	1171.52
71	1151.84	1134.56
72	995.36	1191.36
73	1093.76	1109.44
74	1134.24	1287.84
75	1022.4	1098.4
76	909.28	920.64
77	1168.16	1062.72
78	1112.16	1119.04
79	979.2	991.68
80	1322.24	1030.72
81	1042.24	1342.56
82	1067.04	1155.52
83	1118.72	1019.68
84	1122.56	1062.72
85	1084	1057.12
86	1220	1119.2
87	1231.68	1093.12
88	1137.6	964.48
89	1032.32	949.44
90	920.8	1020.48
91	1215.2	1096
92	1057.76	1246.72
93	962.72	1268
94	898.08	1277.44
95	1269.12	1005.92
96	1138.88	1187.52
97	1108	1217.6
98	1208.64	1391.36
99	1044.16	1069.12
100	1148.16	1112.96
101	1079.68	953.12
102	1073.28	956
103	1073.6	1009.44
104	1076.32	1238.88
105	1159.36	1019.04
106	1223.68	1054.56
107	1094.88	992.96
108	978.24	1332.48
109	1227.52	1210.72
110	1055.84	1089.12
111	1377.6	1262.4
112	1037.44	944.48
113	1256.96	1098.08
114	1259.04	978.4
115	983.68	986.4
116	1156.48	1040.96
117	1191.68	1357.44
118	1055.68	1164.96
119	1075.84	1054.24
120	1137.6	1131.2
avg	1101.4	1118.21
delay	207.701	517.395
loss	0.000795862	0.353119
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs5', '--datarate=30e5', '--packetSize=2e2', '--tcp=0', '--RngRun=50'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
