Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6023	  0
8 	  9	  4	  10	  8181	  0
8 	  7	  4	  10	  7940	  0
7 	  8	  4	  10	  6754	  0
6 	  5	  4	  10	  5730	  0
5 	  6	  4	  10	  7711	  0
3 	  2	  4	  10	  5203	  0
2 	  3	  4	  10	  7414	  0
5 	  4	  4	  10	  6760	  0
4 	  5	  4	  10	  6302	  0
2 	  1	  4	  10	  6675	  0
1 	  2	  4	  10	  5908	  0
7 	  8	  2	  5	  33	  1
9 	  8	  4	  5	  19	  1
2 	  3	  1	  10	  163	  1
8 	  9	  1	  10	  143	  1
1 	  2	  2	  5	  21	  1
3 	  2	  4	  5	  19	  1

 TotalReset Number= 4991
