Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6034	  0
8 	  9	  4	  10	  8248	  0
8 	  7	  4	  10	  8068	  0
7 	  8	  4	  10	  7228	  0
6 	  5	  4	  10	  5765	  0
5 	  6	  4	  10	  7621	  0
3 	  2	  4	  10	  5164	  0
2 	  3	  4	  10	  7559	  0
5 	  4	  4	  10	  6798	  0
4 	  5	  4	  10	  6011	  0
2 	  1	  4	  10	  6888	  0
1 	  2	  4	  10	  6098	  0
7 	  8	  1	  4	  111	  1
1 	  2	  1	  4	  45	  1
2 	  3	  0	  9	  198	  1
8 	  9	  0	  9	  127	  1
3 	  2	  4	  4	  10	  1
9 	  8	  4	  4	  26	  1

 TotalReset Number= 5030
