Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  1456	  0
3 	  4	  4	  10	  2791	  0
8 	  7	  4	  10	  1423	  0
7 	  8	  4	  10	  2694	  0
3 	  2	  4	  10	  1382	  0
2 	  3	  4	  10	  2065	  0
16 	  15	  4	  10	  1601	  0
15 	  16	  4	  10	  3617	  0
7 	  6	  4	  10	  1598	  0
6 	  7	  4	  10	  2318	  0
6 	  5	  4	  10	  2278	  0
5 	  6	  4	  10	  2596	  0
15 	  14	  4	  10	  1807	  0
14 	  15	  4	  10	  3149	  0
14 	  13	  4	  10	  2373	  0
13 	  14	  4	  10	  2536	  0
12 	  11	  4	  10	  1337	  0
11 	  12	  4	  10	  2340	  0
11 	  12	  1	  10	  27	  1
2 	  1	  4	  10	  1788	  0
1 	  2	  4	  10	  1729	  0
13 	  14	  0	  2	  174	  1
5 	  6	  4	  10	  8	  1
14 	  15	  4	  10	  15	  1
5 	  6	  0	  2	  174	  1
13 	  14	  4	  10	  30	  1
15 	  14	  4	  10	  11	  1
7 	  6	  4	  10	  4	  1
11 	  10	  4	  10	  1548	  0
10 	  11	  4	  10	  1802	  0
10 	  9	  4	  10	  2183	  0
9 	  10	  4	  10	  1720	  0
3 	  2	  4	  2	  4	  1
11 	  10	  4	  10	  5	  1
7 	  8	  4	  10	  41	  1
9 	  10	  0	  2	  122	  1
15 	  14	  4	  2	  4	  1
8 	  7	  4	  10	  5	  1
15 	  16	  4	  10	  28	  1
7 	  8	  1	  10	  12	  1
5 	  6	  1	  4	  19	  1
3 	  4	  1	  10	  39	  1
6 	  7	  4	  10	  18	  1
3 	  2	  4	  10	  4	  1
15 	  16	  1	  10	  1	  1
1 	  2	  0	  2	  91	  1
11 	  12	  4	  10	  5	  1
4 	  3	  4	  10	  4	  1
10 	  11	  4	  10	  4	  1
1 	  2	  4	  10	  4	  1
3 	  4	  4	  10	  1	  1
9 	  10	  1	  4	  4	  1
7 	  6	  4	  4	  1	  1
16 	  15	  4	  10	  5	  1
2 	  3	  4	  10	  4	  1

 TotalReset Number= 11160
