Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6860	  0
8 	  9	  4	  10	  11465	  0
8 	  7	  4	  10	  8678	  0
7 	  8	  4	  10	  9889	  0
6 	  5	  4	  10	  5871	  0
5 	  6	  4	  10	  7884	  0
3 	  2	  4	  10	  5909	  0
2 	  3	  4	  10	  10759	  0
5 	  4	  4	  10	  7016	  0
4 	  5	  4	  10	  6507	  0
2 	  1	  4	  10	  7906	  0
1 	  2	  4	  10	  8509	  0
2 	  3	  6	  10	  243	  1
8 	  9	  6	  10	  200	  1
9 	  8	  4	  10	  46	  1
1 	  2	  6	  10	  82	  1
7 	  8	  6	  10	  92	  1
3 	  2	  4	  10	  83	  1

 TotalReset Number= 7216
