Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6023	  0
8 	  9	  4	  10	  8709	  0
8 	  7	  4	  10	  8274	  0
7 	  8	  4	  10	  7085	  0
6 	  5	  4	  10	  5986	  0
5 	  6	  4	  10	  9204	  0
3 	  2	  4	  10	  5333	  0
2 	  3	  4	  10	  8188	  0
5 	  4	  4	  10	  7751	  0
4 	  5	  4	  10	  6619	  0
2 	  1	  4	  10	  7733	  0
1 	  2	  4	  10	  6511	  0
7 	  8	  1	  5	  83	  1
3 	  2	  4	  5	  27	  1
2 	  3	  2	  10	  176	  1
9 	  8	  4	  5	  41	  1
8 	  9	  2	  10	  184	  1
1 	  2	  1	  5	  72	  1

 TotalReset Number= 5051
